xflr5 v6.11

 Calculated polar for: Apex 16 (normalized using XFOIL date021206)

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.300 e 6     Ncrit =   9.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -5.750,-0.1927, 0.05695, 0.05319,-0.0939,0.9124,0.0512,-1.3150, 0.0000,-0.2459
 -5.500,-0.1883, 0.05464, 0.05077,-0.0916,0.9096,0.0513,-1.2940, 0.0000,-0.2445
 -5.250,-0.1865, 0.05251, 0.04854,-0.0884,0.9051,0.0515,-1.2750, 0.0000,-0.2317
 -5.000,-0.1873, 0.05060, 0.04653,-0.0845,0.8981,0.0516,-1.2578, 0.0000,-0.2081
 -4.750,-0.1846, 0.04865, 0.04447,-0.0810,0.8902,0.0516,-1.2362, 0.0000,-0.1958
 -4.500,-0.1743, 0.04645, 0.04213,-0.0791,0.8837,0.0517,-1.2057, 0.0000,-0.2104
 -4.250,-0.1584, 0.04409, 0.03962,-0.0781,0.8785,0.0518,-1.1682, 0.0000,-0.2496
 -4.000,-0.1388, 0.04168, 0.03703,-0.0777,0.8742,0.0519,-1.1250, 0.0000,-0.3168
 -3.750,-0.1162, 0.03926, 0.03442,-0.0776,0.8707,0.0520,-1.0751, 0.0000,-0.4257
 -3.250,-0.0849, 0.02698, 0.02125,-0.0777,0.8644,0.0634,-1.1328, 0.0000,-0.6733
 -3.000,-0.0556, 0.02485, 0.01904,-0.0785,0.8620,0.0689,-1.0476, 0.0000,-1.1742
 -2.750,-0.0232, 0.02309, 0.01715,-0.0795,0.8596,0.0739,-0.9615, 0.0000,-3.2118
 -2.500, 0.0114, 0.02151, 0.01543,-0.0806,0.8570,0.0777,-0.8818, 0.0000, 7.3732
 -2.250, 0.0468, 0.02015, 0.01393,-0.0815,0.8536,0.0774,-0.8184, 0.0000, 2.0011
 -2.000, 0.0690, 0.02001, 0.01357,-0.0793,0.8456,0.0650,-0.8077, 0.0000, 1.4065
 -1.750, 0.0832, 0.01952, 0.01299,-0.0754,0.8427,0.0458,-0.8115, 0.0000, 1.1613
 -1.500, 0.0969, 0.01806, 0.01145,-0.0720,0.8388,0.0407,-0.8213, 0.0000, 0.9961
 -1.250, 0.1107, 0.01705, 0.01035,-0.0688,0.8336,0.0369,-0.8136, 0.0000, 0.8729
 -1.000, 0.1275, 0.01618, 0.00935,-0.0662,0.8281,0.0340,-0.7938, 0.0000, 0.7700
 -0.750, 0.1485, 0.01544, 0.00840,-0.0644,0.8227,0.0317,-0.7585, 0.0000, 0.6842
 -0.500, 0.1753, 0.01477, 0.00751,-0.0638,0.8177,0.0302,-0.7007, 0.0000, 0.6136
 -0.250, 0.2074, 0.01427, 0.00674,-0.0642,0.8133,0.0298,-0.6012, 0.0000, 0.5589
  0.000, 0.2418, 0.01389, 0.00611,-0.0650,0.8094,0.0318,-0.5156, 0.0000, 0.5182
  0.250, 0.2761, 0.01358, 0.00580,-0.0661,0.8059,0.0419,-0.5368, 0.0000, 0.4882
  0.500, 0.3072, 0.01244, 0.00548,-0.0672,0.8023,0.3458,-0.5567, 0.0000, 0.4676
  0.750, 0.3409, 0.01161, 0.00527,-0.0686,0.7985,0.4969,-0.5786, 0.0000, 0.4497
  1.000, 0.3708, 0.01080, 0.00548,-0.0685,0.7937,0.7044,-0.5999, 0.0000, 0.4329
  1.250, 0.4120, 0.01068, 0.00548,-0.0708,0.7887,0.7511,-0.6295, 0.0000, 0.4200
  1.500, 0.4620, 0.01065, 0.00553,-0.0755,0.7832,0.7704,-0.6636, 0.0000, 0.4115
  1.750, 0.4704, 0.01079, 0.00575,-0.0715,0.7758,0.7871,-0.6752, 0.0000, 0.3997
  2.000, 0.4683, 0.01075, 0.00575,-0.0651,0.7692,0.8022,-0.6814, 0.0000, 0.3864
  2.250, 0.4850, 0.01063, 0.00566,-0.0626,0.7617,0.8192,-0.6980, 0.0000, 0.3764
  2.500, 0.5053, 0.01047, 0.00559,-0.0608,0.7543,0.8427,-0.7201, 0.0000, 0.3674
  2.750, 0.5309, 0.01028, 0.00543,-0.0600,0.7467,0.8630,-0.7552, 0.0000, 0.3600
  3.000, 0.5601, 0.01003, 0.00517,-0.0600,0.7385,0.8771,-0.7935, 0.0000, 0.3537
  3.250, 0.6021, 0.00974, 0.00487,-0.0625,0.7283,0.9004,-0.8419, 0.0000, 0.3504
  3.500, 0.6845, 0.00961, 0.00467,-0.0738,0.7100,0.9087,-0.9424, 0.0000, 0.3543
  4.000, 0.7083, 0.00972, 0.00498,-0.0673,0.6938,0.9767,-1.0216, 0.0000, 0.3409
  4.250, 0.7455, 0.00973, 0.00500,-0.0694,0.6802,0.9943,-1.1193, 0.0000, 0.3388
  4.500, 0.7808, 0.00974, 0.00496,-0.0711,0.6664,1.0000,-1.2964, 0.0000, 0.3366
  4.750, 0.8026, 0.00980, 0.00515,-0.0702,0.6584,1.0000,-1.4720, 0.0000, 0.3327
  5.000, 0.8249, 0.00987, 0.00515,-0.0692,0.6393,1.0000,-1.6337, 0.0000, 0.3289
  5.250, 0.8323, 0.00993, 0.00521,-0.0651,0.6253,1.0000,-1.7463, 0.0000, 0.3230
  5.500, 0.8498, 0.01002, 0.00518,-0.0630,0.6021,1.0000,-1.8924, 0.0000, 0.3186
  5.750, 0.8709, 0.01023, 0.00524,-0.0617,0.5739,1.0000,-2.0520, 0.0000, 0.3151
  6.000, 0.8860, 0.01037, 0.00544,-0.0594,0.5631,1.0000,-2.1950, 0.0000, 0.3110
  6.250, 0.9029, 0.01056, 0.00561,-0.0573,0.5409,1.0000,-2.3469, 0.0000, 0.3072
  6.500, 0.9159, 0.01090, 0.00577,-0.0545,0.5087,1.0000,-2.4888, 0.0000, 0.3030
  6.750, 0.9326, 0.01116, 0.00602,-0.0526,0.4847,1.0000,-2.6455, 0.0000, 0.2996
  7.000, 0.9423, 0.01162, 0.00628,-0.0493,0.4471,1.0000,-2.7803, 0.0000, 0.2953
  7.250, 0.9534, 0.01207, 0.00663,-0.0464,0.4111,1.0000,-2.9214, 0.0000, 0.2914
  7.500, 0.9553, 0.01277, 0.00708,-0.0420,0.3640,1.0000,-3.0306, 0.0000, 0.2863
  7.750, 0.9520, 0.01368, 0.00764,-0.0368,0.3070,1.0000,-3.1210, 0.0000, 0.2808
  8.000, 0.9488, 0.01461, 0.00830,-0.0319,0.2554,1.0000,-3.2110, 0.0000, 0.2754
  8.250, 0.9429, 0.01553, 0.00903,-0.0267,0.2151,1.0000,-3.2901, 0.0000, 0.2698
  8.500, 0.9382, 0.01659, 0.00981,-0.0219,0.1720,1.0000,-3.3721, 0.0000, 0.2645
  8.750, 0.9422, 0.01746, 0.01051,-0.0187,0.1388,1.0000,-3.4868, 0.0000, 0.2607
  9.000, 0.9410, 0.01856, 0.01135,-0.0149,0.0939,1.0000,-3.5698, 0.0000, 0.2563
  9.500, 0.9059, 0.02276, 0.01528,-0.0023,0.0218,1.0000,-3.2889, 0.0000, 0.2424
  9.750, 0.9118, 0.02384, 0.01653, 0.0004,0.0212,1.0000,-3.3600, 0.0000, 0.2391
 10.000, 0.9189, 0.02497, 0.01781, 0.0029,0.0207,1.0000,-3.4375, 0.0000, 0.2361
 10.250, 0.9270, 0.02615, 0.01914, 0.0051,0.0202,1.0000,-3.5194, 0.0000, 0.2333
 10.500, 0.9360, 0.02740, 0.02054, 0.0072,0.0196,1.0000,-3.6042, 0.0000, 0.2308
 10.750, 0.9458, 0.02876, 0.02206, 0.0092,0.0190,1.0000,-3.7062, 0.0000, 0.2285
 11.000, 0.9564, 0.03031, 0.02378, 0.0109,0.0181,1.0000,-3.8621, 0.0000, 0.2265
 11.250, 0.9668, 0.03228, 0.02597, 0.0126,0.0170,1.0000,-4.0015, 0.0000, 0.2246
 11.500, 0.9728, 0.03550, 0.02951, 0.0144,0.0154,1.0000,-4.0706, 0.0000, 0.2225
 11.750, 0.9607, 0.04091, 0.03540, 0.0173,0.0140,1.0000,-3.9764, 0.0000, 0.2190
 12.000, 0.9589, 0.04219, 0.03672, 0.0194,0.0135,1.0000,-4.1194, 0.0000, 0.2164
 12.250, 0.9718, 0.04153, 0.03598, 0.0204,0.0131,1.0000,-4.4288, 0.0000, 0.2152
 12.500, 0.9827, 0.04157, 0.03598, 0.0214,0.0125,1.0000,-4.7047, 0.0000, 0.2140
 12.750, 0.9908, 0.04224, 0.03666, 0.0226,0.0118,1.0000,-4.9362, 0.0000, 0.2126
 15.000, 0.8414, 0.08136, 0.07799, 0.0258,0.0123,1.0000,-4.5333, 0.0000, 0.2008
 15.250, 0.8268, 0.08666, 0.08340, 0.0235,0.0121,1.0000,-4.4822, 0.0000, 0.2025
 15.500, 0.8127, 0.09228, 0.08910, 0.0209,0.0119,1.0000,-4.4225, 0.0000, 0.2049
 15.750, 0.8000, 0.09813, 0.09500, 0.0178,0.0115,1.0000,-4.3537, 0.0000, 0.2079
 17.000, 0.7330, 0.13460, 0.13129,-0.0009,0.0103,1.0000,-3.5978, 0.0000, 0.2303
 17.250, 0.7193, 0.14302, 0.13969,-0.0046,0.0104,1.0000,-3.3244, 0.0000, 0.2353
 17.500, 0.7093, 0.15022, 0.14689,-0.0077,0.0104,1.0000,-3.1041, 0.0000, 0.2397
 17.750, 0.7022, 0.15658, 0.15323,-0.0104,0.0104,1.0000,-2.9220, 0.0000, 0.2434
 18.000, 0.6972, 0.16241, 0.15904,-0.0127,0.0104,1.0000,-2.7632, 0.0000, 0.2467
 18.250, 0.6936, 0.16766, 0.16427,-0.0149,0.0105,1.0000,-2.6223, 0.0000, 0.2497
 18.500, 0.6912, 0.17242, 0.16902,-0.0169,0.0106,1.0000,-2.5025, 0.0000, 0.2524
 18.750, 0.6897, 0.17703, 0.17362,-0.0187,0.0108,1.0000,-2.3909, 0.0000, 0.2549
 19.000, 0.6888, 0.18160, 0.17818,-0.0205,0.0111,1.0000,-2.2851, 0.0000, 0.2573
 19.250, 0.6883, 0.18620, 0.18277,-0.0223,0.0114,1.0000,-2.1819, 0.0000, 0.2596
 19.500, 0.6879, 0.19093, 0.18749,-0.0240,0.0118,1.0000,-2.0754, 0.0000, 0.2619
 19.750, 0.6870, 0.19612, 0.19268,-0.0258,0.0123,1.0000,-1.9477, 0.0000, 0.2643
 20.000, 0.6829, 0.20504, 0.20159,-0.0279,0.0135,1.0000,-1.6767, 0.0000, 0.2675


