xflr5 v6.11

 Calculated polar for: DAE-11 AIRFOIL

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.300 e 6     Ncrit =   9.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
  7.000, 1.4088, 0.01449, 0.00885,-0.1280,0.5586,1.0000,-1.8435, 0.0000, 0.3296
  7.500, 1.4521, 0.01474, 0.00934,-0.1263,0.5451,1.0000,-1.9504, 0.0000, 0.3249
  8.000, 1.5048, 0.01472, 0.00924,-0.1259,0.5301,1.0000,-2.0982, 0.0000, 0.3207
  8.500, 1.5414, 0.01515, 0.00985,-0.1232,0.5122,1.0000,-2.2620, 0.0000, 0.3161
  9.000, 1.5767, 0.01567, 0.01042,-0.1202,0.4920,1.0000,-2.4569, 0.0000, 0.3116
  9.500, 1.5999, 0.01641, 0.01118,-0.1152,0.4693,1.0000,-2.6593, 0.0000, 0.3065
 10.000, 1.6023, 0.01773, 0.01245,-0.1074,0.4448,1.0000,-2.8259, 0.0000, 0.3006
 10.500, 1.5980, 0.01994, 0.01466,-0.1003,0.4180,1.0000,-2.9735, 0.0000, 0.2954
 11.000, 1.5947, 0.02272, 0.01741,-0.0944,0.3891,1.0000,-3.1251, 0.0000, 0.2909
 11.500, 1.5909, 0.02598, 0.02062,-0.0892,0.3601,1.0000,-3.3004, 0.0000, 0.2867
 12.000, 1.5851, 0.02970, 0.02426,-0.0845,0.3298,1.0000,-3.4782, 0.0000, 0.2829
 12.500, 1.5779, 0.03385, 0.02834,-0.0802,0.2988,1.0000,-3.6525, 0.0000, 0.2794
 13.000, 1.5747, 0.03814, 0.03258,-0.0769,0.2694,1.0000,-3.8440, 0.0000, 0.2763
 13.500, 1.5701, 0.04298, 0.03737,-0.0740,0.2393,1.0000,-4.0309, 0.0000, 0.2735
 14.000, 1.5639, 0.04834, 0.04274,-0.0717,0.2085,1.0000,-4.2098, 0.0000, 0.2711
 14.500, 1.5579, 0.05405, 0.04839,-0.0699,0.1789,1.0000,-4.4201, 0.0000, 0.2690
 15.000, 1.5529, 0.06002, 0.05432,-0.0686,0.1521,1.0000,-4.6500, 0.0000, 0.2672
 15.500, 1.5450, 0.06670, 0.06097,-0.0679,0.1271,1.0000,-4.8636, 0.0000, 0.2658
 16.000, 1.5357, 0.07393, 0.06816,-0.0677,0.1037,1.0000,-5.0674, 0.0000, 0.2648
 16.500, 1.5250, 0.08174, 0.07594,-0.0682,0.0827,1.0000,-5.2600, 0.0000, 0.2642
 17.000, 1.5140, 0.08996, 0.08414,-0.0691,0.0658,1.0000,-5.4459, 0.0000, 0.2640
 17.500, 1.5097, 0.09747, 0.09180,-0.0704,0.0551,1.0000,-5.6686, 0.0000, 0.2637
 18.000, 1.4892, 0.10773, 0.10208,-0.0727,0.0439,1.0000,-5.7648, 0.0000, 0.2647
 18.500, 1.4928, 0.11444, 0.10905,-0.0745,0.0395,1.0000,-6.0335, 0.0000, 0.2646
 19.000, 1.4851, 0.12312, 0.11785,-0.0773,0.0343,1.0000,-6.2142, 0.0000, 0.2655
 19.500, 1.4702, 0.13265, 0.12753,-0.0802,0.0283,1.0000,-6.2899, 0.0000, 0.2667
 20.000, 1.4732, 0.13958, 0.13471,-0.0831,0.0267,1.0000,-6.5368, 0.0000, 0.2672


