xflr5 v6.11

 Calculated polar for: J5012   12%

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.300 e 6     Ncrit =   9.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -6.250,-0.7696, 0.01567, 0.00826, 0.0160,1.0000,0.0669,-3.1591, 0.0000, 0.2643
 -6.000,-0.7594, 0.01466, 0.00728, 0.0192,1.0000,0.0817,-3.0564, 0.0000, 0.2690
 -5.750,-0.7430, 0.01426, 0.00691, 0.0211,1.0000,0.0917,-2.9092, 0.0000, 0.2724
 -5.500,-0.7274, 0.01375, 0.00646, 0.0232,1.0000,0.1099,-2.7713, 0.0000, 0.2761
 -5.250,-0.7040, 0.01330, 0.00613, 0.0236,0.9988,0.1347,-2.6030, 0.0000, 0.2779
 -5.000,-0.6691, 0.01274, 0.00583, 0.0215,0.9948,0.1793,-2.3989, 0.0000, 0.2767
 -4.750,-0.6339, 0.01224, 0.00559, 0.0194,0.9907,0.2297,-2.1963, 0.0000, 0.2753
 -4.500,-0.6013, 0.01179, 0.00539, 0.0179,0.9867,0.2816,-2.0065, 0.0000, 0.2746
 -4.250,-0.5696, 0.01138, 0.00521, 0.0166,0.9818,0.3343,-1.8243, 0.0000, 0.2743
 -4.000,-0.5342, 0.01100, 0.00507, 0.0146,0.9777,0.3942,-1.6356, 0.0000, 0.2726
 -3.750,-0.5022, 0.01060, 0.00495, 0.0135,0.9725,0.4553,-1.4991, 0.0000, 0.2723
 -3.500,-0.4723, 0.01026, 0.00483, 0.0129,0.9659,0.5085,-1.3860, 0.0000, 0.2729
 -3.250,-0.4382, 0.00998, 0.00475, 0.0115,0.9614,0.5588,-1.2707, 0.0000, 0.2720
 -3.000,-0.3996, 0.00976, 0.00456, 0.0093,0.9582,0.6008,-1.1602, 0.0000, 0.2691
 -2.750,-0.3725, 0.00953, 0.00450, 0.0096,0.9508,0.6403,-1.0574, 0.0000, 0.2718
 -2.500,-0.3408, 0.00935, 0.00443, 0.0090,0.9442,0.6724,-0.9487, 0.0000, 0.2725
 -2.250,-0.3044, 0.00922, 0.00435, 0.0074,0.9400,0.7022,-0.8517, 0.0000, 0.2704
 -2.000,-0.2636, 0.00904, 0.00431, 0.0050,0.9369,0.7318,-0.7622, 0.0000, 0.2652
 -1.750,-0.2222, 0.00891, 0.00420, 0.0024,0.9338,0.7557,-0.6861, 0.0000, 0.2571
 -1.500,-0.1983, 0.00882, 0.00422, 0.0037,0.9242,0.7782,-0.6359, 0.0000, 0.2650
 -1.250,-0.1666, 0.00871, 0.00412, 0.0033,0.9164,0.7978,-0.5788, 0.0000, 0.2659
 -1.000,-0.1273, 0.00859, 0.00407, 0.0014,0.9108,0.8155,-0.5201, 0.0000, 0.2573
 -0.750,-0.0915, 0.00852, 0.00399, 0.0001,0.9051,0.8323,-0.4750, 0.0000, 0.2476
 -0.500,-0.0644, 0.00849, 0.00403, 0.0008,0.8938,0.8467,-0.4410, 0.0000, 0.2584
 -0.250,-0.0330, 0.00846, 0.00401, 0.0006,0.8830,0.8611,-0.4059, 0.0000, 0.2650
  0.000, 0.0000, 0.00841, 0.00394,-0.0000,0.8737,0.8737,-0.3742, 0.0000, 0.4270
  0.250, 0.0330, 0.00846, 0.00401,-0.0006,0.8611,0.8830,-0.4059, 0.0000, 0.2649
  0.500, 0.0644, 0.00849, 0.00403,-0.0008,0.8467,0.8938,-0.4410, 0.0000, 0.2584
  0.750, 0.0915, 0.00852, 0.00399,-0.0001,0.8324,0.9051,-0.4750, 0.0000, 0.2476
  1.000, 0.1273, 0.00859, 0.00407,-0.0014,0.8155,0.9108,-0.5201, 0.0000, 0.2573
  1.250, 0.1666, 0.00871, 0.00411,-0.0033,0.7977,0.9164,-0.5788, 0.0000, 0.2659
  1.500, 0.1983, 0.00882, 0.00422,-0.0037,0.7782,0.9242,-0.6359, 0.0000, 0.2649
  1.750, 0.2222, 0.00891, 0.00420,-0.0024,0.7557,0.9338,-0.6861, 0.0000, 0.2571
  2.000, 0.2636, 0.00904, 0.00431,-0.0050,0.7318,0.9369,-0.7622, 0.0000, 0.2652
  2.250, 0.3044, 0.00922, 0.00435,-0.0074,0.7022,0.9400,-0.8517, 0.0000, 0.2704
  2.500, 0.3407, 0.00935, 0.00443,-0.0090,0.6724,0.9443,-0.9487, 0.0000, 0.2725
  2.750, 0.3725, 0.00953, 0.00450,-0.0096,0.6403,0.9508,-1.0573, 0.0000, 0.2718
  3.000, 0.3996, 0.00976, 0.00456,-0.0093,0.6008,0.9582,-1.1603, 0.0000, 0.2691
  3.250, 0.4382, 0.00998, 0.00475,-0.0115,0.5588,0.9614,-1.2707, 0.0000, 0.2720
  3.500, 0.4723, 0.01025, 0.00483,-0.0129,0.5085,0.9659,-1.3860, 0.0000, 0.2729
  3.750, 0.5022, 0.01060, 0.00495,-0.0135,0.4555,0.9726,-1.4991, 0.0000, 0.2723
  4.000, 0.5342, 0.01100, 0.00507,-0.0146,0.3942,0.9777,-1.6357, 0.0000, 0.2727
  4.250, 0.5697, 0.01138, 0.00521,-0.0166,0.3343,0.9818,-1.8244, 0.0000, 0.2743
  4.500, 0.6013, 0.01179, 0.00539,-0.0179,0.2816,0.9867,-2.0065, 0.0000, 0.2746
  4.750, 0.6339, 0.01223, 0.00559,-0.0194,0.2296,0.9908,-2.1966, 0.0000, 0.2753
  5.000, 0.6692, 0.01274, 0.00582,-0.0215,0.1793,0.9949,-2.3991, 0.0000, 0.2768
  5.250, 0.7041, 0.01330, 0.00612,-0.0236,0.1346,0.9988,-2.6033, 0.0000, 0.2779
  5.500, 0.7273, 0.01375, 0.00645,-0.0232,0.1099,1.0000,-2.7708, 0.0000, 0.2761
  5.750, 0.7429, 0.01426, 0.00691,-0.0211,0.0918,1.0000,-2.9087, 0.0000, 0.2724
  6.000, 0.7593, 0.01465, 0.00728,-0.0191,0.0817,1.0000,-3.0560, 0.0000, 0.2690
  6.250, 0.7694, 0.01566, 0.00825,-0.0160,0.0669,1.0000,-3.1586, 0.0000, 0.2643
  6.500, 0.7886, 0.01572, 0.00833,-0.0145,0.0632,1.0000,-3.3302, 0.0000, 0.2617
  6.750, 0.8063, 0.01591, 0.00864,-0.0129,0.0556,1.0000,-3.4789, 0.0000, 0.2590
  7.000, 0.8178, 0.01667, 0.00936,-0.0100,0.0480,1.0000,-3.5934, 0.0000, 0.2550
  7.250, 0.8245, 0.01797, 0.01079,-0.0062,0.0430,1.0000,-3.6673, 0.0000, 0.2501
  7.500, 0.8420, 0.01810, 0.01095,-0.0044,0.0416,1.0000,-3.8344, 0.0000, 0.2475
  7.750, 0.8585, 0.01835, 0.01123,-0.0023,0.0383,1.0000,-3.9867, 0.0000, 0.2448
  8.000, 0.8732, 0.01872, 0.01157,-0.0001,0.0325,1.0000,-4.1112, 0.0000, 0.2419
  8.250, 0.8757, 0.02041, 0.01333, 0.0044,0.0270,1.0000,-4.0980, 0.0000, 0.2364
  8.500, 0.8774, 0.02346, 0.01671, 0.0089,0.0251,1.0000,-4.0308, 0.0000, 0.2311
  8.750, 0.8841, 0.02652, 0.02009, 0.0122,0.0246,1.0000,-4.0149, 0.0000, 0.2273
  9.000, 0.8911, 0.02909, 0.02293, 0.0153,0.0246,1.0000,-4.0354, 0.0000, 0.2236
  9.250, 0.8979, 0.03126, 0.02531, 0.0184,0.0246,1.0000,-4.0788, 0.0000, 0.2201
  9.500, 0.9048, 0.03315, 0.02738, 0.0214,0.0248,1.0000,-4.1374, 0.0000, 0.2167
  9.750, 0.9116, 0.03484, 0.02924, 0.0243,0.0250,1.0000,-4.2055, 0.0000, 0.2134
 10.000, 0.9178, 0.03641, 0.03095, 0.0272,0.0252,1.0000,-4.2781, 0.0000, 0.2101
 10.250, 0.9232, 0.03792, 0.03259, 0.0302,0.0255,1.0000,-4.3516, 0.0000, 0.2068
 10.500, 0.9272, 0.03941, 0.03422, 0.0331,0.0258,1.0000,-4.4217, 0.0000, 0.2034
 10.750, 0.9274, 0.04088, 0.03583, 0.0366,0.0261,1.0000,-4.4789, 0.0000, 0.1993
 11.000, 0.9238, 0.04244, 0.03753, 0.0403,0.0265,1.0000,-4.5190, 0.0000, 0.1948
 11.250, 0.9173, 0.04434, 0.03961, 0.0438,0.0270,1.0000,-4.5368, 0.0000, 0.1904
 11.500, 0.9047, 0.04693, 0.04242, 0.0468,0.0276,1.0000,-4.5091, 0.0000, 0.1860
 11.750, 0.8793, 0.05107, 0.04687, 0.0491,0.0285,1.0000,-4.3837, 0.0000, 0.1814
 12.000, 0.8361, 0.05804, 0.05421, 0.0493,0.0299,1.0000,-4.1171, 0.0000, 0.1777
 12.250, 0.7954, 0.06573, 0.06216, 0.0461,0.0307,1.0000,-3.8914, 0.0000, 0.1781
 12.500, 0.7527, 0.07535, 0.07199, 0.0394,0.0310,1.0000,-3.6439, 0.0000, 0.1831
 12.750, 0.6246, 0.11280, 0.10954, 0.0162,0.0374,1.0000,-2.3189, 0.0000, 0.2101
 13.750, 0.5897, 0.14104, 0.13771, 0.0071,0.0432,1.0000,-1.8155, 0.0000, 0.2231
 14.000, 0.5914, 0.14562, 0.14229, 0.0052,0.0431,1.0000,-1.7756, 0.0000, 0.2261
 14.250, 0.5937, 0.15005, 0.14671, 0.0034,0.0431,1.0000,-1.7402, 0.0000, 0.2291
 14.500, 0.5965, 0.15426, 0.15091, 0.0016,0.0431,1.0000,-1.7084, 0.0000, 0.2319
 14.750, 0.5997, 0.15815, 0.15479,-0.0002,0.0430,1.0000,-1.6801, 0.0000, 0.2346
 15.000, 0.6033, 0.16196, 0.15860,-0.0019,0.0430,1.0000,-1.6545, 0.0000, 0.2372
 15.250, 0.6073, 0.16578, 0.16241,-0.0037,0.0430,1.0000,-1.6314, 0.0000, 0.2398
 15.500, 0.6116, 0.16955, 0.16618,-0.0054,0.0429,1.0000,-1.6106, 0.0000, 0.2424
 15.750, 0.6162, 0.17322, 0.16984,-0.0072,0.0428,1.0000,-1.5925, 0.0000, 0.2449
 16.000, 0.6212, 0.17666, 0.17328,-0.0090,0.0426,1.0000,-1.5986, 0.0000, 0.2475
 16.250, 0.6269, 0.17956, 0.17618,-0.0109,0.0422,1.0000,-1.6250, 0.0000, 0.2501
 16.500, 0.6323, 0.18053, 0.17714,-0.0141,0.0397,1.0000,-1.6308, 0.0000, 0.2546
 16.750, 0.6366, 0.18367, 0.18028,-0.0166,0.0358,1.0000,-1.6337, 0.0000, 0.2582
 17.000, 0.6422, 0.18715, 0.18376,-0.0183,0.0338,1.0000,-1.6677, 0.0000, 0.2603
 17.250, 0.6482, 0.19050, 0.18710,-0.0199,0.0320,1.0000,-1.7148, 0.0000, 0.2621
 17.500, 0.6549, 0.19363, 0.19024,-0.0212,0.0305,1.0000,-1.7780, 0.0000, 0.2634
 17.750, 0.6627, 0.19644, 0.19305,-0.0223,0.0290,1.0000,-1.8653, 0.0000, 0.2642
 18.000, 0.6724, 0.19877, 0.19538,-0.0228,0.0277,1.0000,-1.9930, 0.0000, 0.2641
 18.250, 0.6848, 0.20078, 0.19741,-0.0225,0.0263,1.0000,-2.1808, 0.0000, 0.2625
 18.500, 0.6741, 0.21262, 0.20920,-0.0252,0.0244,1.0000,-1.9350, 0.0000, 0.2671
 18.750, 0.6774, 0.21748, 0.21406,-0.0274,0.0241,1.0000,-1.8365, 0.0000, 0.2698
 19.000, 0.6812, 0.22272, 0.21930,-0.0293,0.0240,1.0000,-1.7523, 0.0000, 0.2722
 19.250, 0.6854, 0.22779, 0.22437,-0.0310,0.0240,1.0000,-1.6979, 0.0000, 0.2742
 19.500, 0.6898, 0.23268, 0.22926,-0.0328,0.0239,1.0000,-1.6588, 0.0000, 0.2762
 19.750, 0.6944, 0.23740, 0.23398,-0.0345,0.0238,1.0000,-1.6288, 0.0000, 0.2782
 20.000, 0.6990, 0.24191, 0.23849,-0.0363,0.0236,1.0000,-1.6044, 0.0000, 0.2801


