xflr5 v6.11

 Calculated polar for: S8052 (11.88%)

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.300 e 6     Ncrit =   9.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -6.750,-0.4693, 0.04088, 0.03634,-0.0533,0.9377,0.0563,-2.2632, 0.0000, 0.1296
 -6.500,-0.4736, 0.02581, 0.02007,-0.0501,0.9242,0.0303,-2.8667, 0.0000, 0.1370
 -6.000,-0.4276, 0.02084, 0.01439,-0.0470,0.9060,0.0221,-2.9081, 0.0000, 0.1329
 -5.750,-0.4047, 0.01894, 0.01224,-0.0457,0.8975,0.0209,-2.8613, 0.0000, 0.1298
 -5.500,-0.3815, 0.01745, 0.01056,-0.0445,0.8907,0.0200,-2.7932, 0.0000, 0.1262
 -5.250,-0.3580, 0.01627, 0.00924,-0.0435,0.8843,0.0195,-2.7041, 0.0000, 0.1213
 -5.000,-0.3346, 0.01530, 0.00816,-0.0426,0.8774,0.0193,-2.6008, 0.0000, 0.1156
 -4.750,-0.3116, 0.01451, 0.00727,-0.0415,0.8706,0.0193,-2.4875, 0.0000, 0.1095
 -4.500,-0.2882, 0.01388, 0.00651,-0.0405,0.8642,0.0198,-2.3679, 0.0000, 0.1022
 -4.250,-0.2634, 0.01337, 0.00588,-0.0398,0.8585,0.0209,-2.2491, 0.0000, 0.0915
 -4.000,-0.2376, 0.01288, 0.00522,-0.0393,0.8531,0.0245,-2.1562, 0.0000, 0.0771
 -3.750,-0.2184, 0.01139, 0.00447,-0.0382,0.8471,0.1637,-2.1336, 0.0000, 0.0674
 -3.250,-0.1739, 0.01002, 0.00401,-0.0368,0.8357,0.3843,-1.7801, 0.0000, 0.0304
 -3.000,-0.1511, 0.00958, 0.00394,-0.0360,0.8303,0.4815,-1.5985, 0.0000, 0.0033
 -2.750,-0.1293, 0.00917, 0.00406,-0.0347,0.8251,0.6133,-1.4218, 0.0000,-0.0272
 -2.500,-0.1057, 0.00913, 0.00425,-0.0334,0.8193,0.6825,-1.2423, 0.0000,-0.0757
 -2.250,-0.0800, 0.00916, 0.00434,-0.0325,0.8141,0.7138,-1.0629, 0.0000,-0.1675
 -2.000,-0.0533, 0.00920, 0.00432,-0.0320,0.8090,0.7316,-0.8869, 0.0000,-0.3644
 -1.750,-0.0272, 0.00926, 0.00436,-0.0312,0.8036,0.7487,-0.7165, 0.0000,-0.9201
 -1.500,-0.0003, 0.00936, 0.00434,-0.0308,0.7980,0.7630,-0.6051, 0.0000,-89.2692
 -1.250, 0.0261, 0.00932, 0.00436,-0.0302,0.7924,0.7761,-0.4973, 0.0000, 1.4226
 -1.000, 0.0528, 0.00934, 0.00436,-0.0297,0.7863,0.7891,-0.4239, 0.0000, 0.8178
 -0.750, 0.0795, 0.00932, 0.00431,-0.0291,0.7803,0.8007,-0.4272, 0.0000, 0.6190
 -0.500, 0.1056, 0.00931, 0.00428,-0.0283,0.7741,0.8119,-0.4526, 0.0000, 0.5190
 -0.250, 0.1320, 0.00943, 0.00434,-0.0278,0.7670,0.8231,-0.4799, 0.0000, 0.4601
  0.000, 0.1586, 0.00934, 0.00429,-0.0273,0.7608,0.8331,-0.5081, 0.0000, 0.4212
  0.250, 0.1846, 0.00927, 0.00425,-0.0266,0.7529,0.8433,-0.5423, 0.0000, 0.3925
  0.500, 0.2110, 0.00922, 0.00416,-0.0260,0.7449,0.8540,-0.5776, 0.0000, 0.3711
  0.750, 0.2372, 0.00919, 0.00409,-0.0253,0.7371,0.8637,-0.6132, 0.0000, 0.3542
  1.000, 0.2629, 0.00917, 0.00411,-0.0245,0.7291,0.8741,-0.6485, 0.0000, 0.3407
  1.250, 0.2888, 0.00911, 0.00405,-0.0239,0.7202,0.8854,-0.6843, 0.0000, 0.3300
  1.500, 0.3147, 0.00900, 0.00397,-0.0231,0.7113,0.8956,-0.7220, 0.0000, 0.3203
  1.750, 0.3406, 0.00897, 0.00388,-0.0223,0.7019,0.9071,-0.7635, 0.0000, 0.3122
  2.000, 0.3671, 0.00890, 0.00384,-0.0218,0.6915,0.9178,-0.8058, 0.0000, 0.3057
  2.250, 0.3942, 0.00881, 0.00377,-0.0213,0.6801,0.9289,-0.8492, 0.0000, 0.3004
  2.500, 0.4237, 0.00876, 0.00368,-0.0214,0.6691,0.9383,-0.8951, 0.0000, 0.2967
  2.750, 0.4553, 0.00877, 0.00368,-0.0221,0.6581,0.9483,-0.9438, 0.0000, 0.2944
  3.000, 0.4896, 0.00872, 0.00367,-0.0233,0.6436,0.9578,-1.0060, 0.0000, 0.2934
  3.250, 0.5246, 0.00872, 0.00357,-0.0246,0.6261,0.9674,-1.0748, 0.0000, 0.2925
  3.500, 0.5627, 0.00870, 0.00362,-0.0268,0.6051,0.9748,-1.1478, 0.0000, 0.2931
  3.750, 0.5998, 0.00876, 0.00359,-0.0288,0.5820,0.9832,-1.2211, 0.0000, 0.2932
  4.000, 0.6389, 0.00888, 0.00357,-0.0313,0.5520,0.9899,-1.3066, 0.0000, 0.2940
  4.250, 0.6776, 0.00907, 0.00362,-0.0339,0.5140,0.9973,-1.3965, 0.0000, 0.2948
  4.500, 0.7008, 0.00933, 0.00370,-0.0335,0.4738,1.0000,-1.4755, 0.0000, 0.2924
  4.750, 0.7169, 0.00966, 0.00384,-0.0317,0.4360,1.0000,-1.5477, 0.0000, 0.2885
  5.000, 0.7354, 0.01005, 0.00404,-0.0302,0.3979,1.0000,-1.6248, 0.0000, 0.2851
  5.250, 0.7553, 0.01048, 0.00429,-0.0290,0.3622,1.0000,-1.7175, 0.0000, 0.2823
  5.500, 0.7761, 0.01094, 0.00458,-0.0280,0.3282,1.0000,-1.8171, 0.0000, 0.2797
  5.750, 0.7971, 0.01144, 0.00490,-0.0271,0.2962,1.0000,-1.9189, 0.0000, 0.2773
  6.000, 0.8181, 0.01198, 0.00539,-0.0262,0.2653,1.0000,-2.0201, 0.0000, 0.2751
  6.250, 0.8408, 0.01241, 0.00574,-0.0255,0.2434,1.0000,-2.1282, 0.0000, 0.2732
  6.500, 0.8634, 0.01285, 0.00612,-0.0249,0.2241,1.0000,-2.2380, 0.0000, 0.2714
  6.750, 0.8846, 0.01343, 0.00656,-0.0241,0.2041,1.0000,-2.3461, 0.0000, 0.2695
  7.000, 0.9086, 0.01376, 0.00691,-0.0236,0.1918,1.0000,-2.4630, 0.0000, 0.2680
  7.250, 0.9296, 0.01436, 0.00739,-0.0228,0.1762,1.0000,-2.5735, 0.0000, 0.2662
  7.500, 0.9536, 0.01469, 0.00776,-0.0224,0.1654,1.0000,-2.6937, 0.0000, 0.2649
  7.750, 0.9747, 0.01525, 0.00821,-0.0216,0.1516,1.0000,-2.8082, 0.0000, 0.2633
  8.000, 0.9975, 0.01568, 0.00868,-0.0210,0.1416,1.0000,-2.9269, 0.0000, 0.2619
  8.250, 1.0191, 0.01618, 0.00914,-0.0204,0.1306,1.0000,-3.0445, 0.0000, 0.2605
  8.500, 1.0392, 0.01681, 0.00981,-0.0195,0.1203,1.0000,-3.1572, 0.0000, 0.2589
  8.750, 1.0615, 0.01724, 0.01027,-0.0189,0.1113,1.0000,-3.2777, 0.0000, 0.2576
  9.000, 1.0777, 0.01816, 0.01108,-0.0175,0.0995,1.0000,-3.3776, 0.0000, 0.2558
  9.250, 1.1001, 0.01854, 0.01156,-0.0169,0.0934,1.0000,-3.5888, 0.0000, 0.2546
  9.500, 1.1182, 0.01923, 0.01220,-0.0159,0.0852,1.0000,-3.8197, 0.0000, 0.2530
  9.750, 1.1333, 0.02016, 0.01314,-0.0144,0.0774,1.0000,-4.0339, 0.0000, 0.2512
 10.000, 1.1532, 0.02062, 0.01365,-0.0136,0.0716,1.0000,-4.2892, 0.0000, 0.2499
 10.250, 1.1669, 0.02140, 0.01436,-0.0120,0.0650,1.0000,-4.5141, 0.0000, 0.2481
 10.500, 1.1786, 0.02235, 0.01534,-0.0103,0.0598,1.0000,-4.7253, 0.0000, 0.2461
 10.750, 1.1974, 0.02279, 0.01584,-0.0095,0.0560,1.0000,-4.9935, 0.0000, 0.2449
 11.000, 1.2125, 0.02350, 0.01659,-0.0083,0.0523,1.0000,-5.2401, 0.0000, 0.2435
 11.250, 1.2236, 0.02453, 0.01768,-0.0069,0.0492,1.0000,-5.4649, 0.0000, 0.2419
 11.500, 1.2287, 0.02609, 0.01930,-0.0050,0.0459,1.0000,-5.6450, 0.0000, 0.2399
 11.750, 1.2393, 0.02728, 0.02059,-0.0037,0.0443,1.0000,-5.8638, 0.0000, 0.2385
 12.000, 1.2531, 0.02820, 0.02161,-0.0028,0.0432,1.0000,-6.1130, 0.0000, 0.2373
 12.250, 1.2656, 0.02924, 0.02275,-0.0019,0.0417,1.0000,-6.3552, 0.0000, 0.2362
 12.500, 1.2771, 0.03038, 0.02399,-0.0011,0.0401,1.0000,-6.5929, 0.0000, 0.2350
 12.750, 1.2882, 0.03157, 0.02527,-0.0004,0.0386,1.0000,-6.8319, 0.0000, 0.2340
 13.000, 1.2980, 0.03290, 0.02667, 0.0003,0.0371,1.0000,-7.0638, 0.0000, 0.2330
 13.250, 1.3061, 0.03441, 0.02824, 0.0010,0.0355,1.0000,-7.2840, 0.0000, 0.2321
 13.500, 1.3103, 0.03629, 0.03019, 0.0017,0.0339,1.0000,-7.4707, 0.0000, 0.2311
 13.750, 1.3104, 0.03866, 0.03265, 0.0025,0.0322,1.0000,-7.6175, 0.0000, 0.2300
 14.000, 1.3171, 0.04045, 0.03455, 0.0028,0.0310,1.0000,-7.8228, 0.0000, 0.2293
 14.250, 1.3345, 0.04120, 0.03540, 0.0027,0.0295,1.0000,-8.1224, 0.0000, 0.2289
 14.500, 1.3492, 0.04224, 0.03654, 0.0026,0.0265,1.0000,-8.3875, 0.0000, 0.2284
 14.750, 1.3542, 0.04435, 0.03862, 0.0024,0.0222,1.0000,-8.5607, 0.0000, 0.2280
 15.000, 1.3557, 0.04690, 0.04129, 0.0024,0.0157,1.0000,-8.6515, 0.0000, 0.2275
 15.250, 1.3437, 0.05106, 0.04547, 0.0019,0.0117,1.0000,-8.6517, 0.0000, 0.2273
 15.500, 1.3338, 0.05518, 0.04974, 0.0012,0.0107,1.0000,-8.6702, 0.0000, 0.2273
 15.750, 1.3236, 0.05970, 0.05443,-0.0001,0.0100,1.0000,-8.6869, 0.0000, 0.2277
 16.000, 1.3123, 0.06467, 0.05956,-0.0019,0.0096,1.0000,-8.6938, 0.0000, 0.2284
 16.250, 1.2996, 0.07014, 0.06520,-0.0041,0.0093,1.0000,-8.6845, 0.0000, 0.2296
 16.500, 1.2853, 0.07611, 0.07134,-0.0068,0.0090,1.0000,-8.6556, 0.0000, 0.2312
 16.750, 1.2695, 0.08257, 0.07797,-0.0100,0.0089,1.0000,-8.6051, 0.0000, 0.2332
 17.000, 1.2519, 0.08947, 0.08504,-0.0135,0.0088,1.0000,-8.5307, 0.0000, 0.2356
 17.250, 1.2328, 0.09674, 0.09248,-0.0172,0.0088,1.0000,-8.4324, 0.0000, 0.2383
 17.500, 1.2131, 0.10446, 0.10036,-0.0213,0.0088,1.0000,-8.3145, 0.0000, 0.2414
 17.750, 1.1930, 0.11248, 0.10855,-0.0257,0.0089,1.0000,-8.1787, 0.0000, 0.2449
 18.000, 1.1728, 0.12071, 0.11692,-0.0302,0.0089,1.0000,-8.0261, 0.0000, 0.2487
 18.250, 1.1532, 0.12895, 0.12530,-0.0348,0.0090,1.0000,-7.8642, 0.0000, 0.2527
 18.500, 1.1351, 0.13701, 0.13350,-0.0394,0.0090,1.0000,-7.7012, 0.0000, 0.2568
 18.750, 1.1168, 0.14531, 0.14193,-0.0441,0.0090,1.0000,-7.5161, 0.0000, 0.2614
 19.000, 1.0995, 0.15355, 0.15029,-0.0489,0.0091,1.0000,-7.3230, 0.0000, 0.2660
 19.250, 1.0847, 0.16136, 0.15821,-0.0535,0.0091,1.0000,-7.1409, 0.0000, 0.2706
 19.500, 1.0683, 0.16949, 0.16642,-0.0586,0.0092,1.0000,-6.9103, 0.0000, 0.2758
 19.750, 1.0515, 0.17803, 0.17508,-0.0638,0.0092,1.0000,-6.6353, 0.0000, 0.2815
 20.000, 1.0259, 0.18991, 0.18709,-0.0705,0.0094,1.0000,-6.1554, 0.0000, 0.2897


