xflr5 v6.11

 Calculated polar for: E220  (11.48%)

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.300 e 6     Ncrit =   9.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
-19.250,-0.6717, 0.24578, 0.24267, 0.0598,1.0000,0.0116,-1.4051, 0.0000, 0.3236
-19.000,-0.6646, 0.24154, 0.23843, 0.0579,1.0000,0.0119,-1.4088, 0.0000, 0.3219
-18.750,-0.6574, 0.23737, 0.23425, 0.0559,1.0000,0.0123,-1.4139, 0.0000, 0.3201
-18.500,-0.6499, 0.23327, 0.23015, 0.0540,1.0000,0.0127,-1.4209, 0.0000, 0.3183
-18.250,-0.6423, 0.22930, 0.22618, 0.0519,1.0000,0.0132,-1.4310, 0.0000, 0.3163
-18.000,-0.6345, 0.22556, 0.22244, 0.0498,1.0000,0.0137,-1.4450, 0.0000, 0.3142
-17.750,-0.6267, 0.22216, 0.21904, 0.0476,1.0000,0.0141,-1.4618, 0.0000, 0.3118
-17.500,-0.6193, 0.21903, 0.21591, 0.0453,1.0000,0.0145,-1.4783, 0.0000, 0.3092
-17.250,-0.6123, 0.21597, 0.21286, 0.0430,1.0000,0.0147,-1.4935, 0.0000, 0.3065
-17.000,-0.6053, 0.21283, 0.20972, 0.0408,1.0000,0.0149,-1.5042, 0.0000, 0.3040
-16.750,-0.5982, 0.20959, 0.20649, 0.0387,1.0000,0.0150,-1.5105, 0.0000, 0.3015
-16.500,-0.5910, 0.20633, 0.20319, 0.0366,1.0000,0.0151,-1.5163, 0.0000, 0.2990
-16.250,-0.5838, 0.20290, 0.19975, 0.0346,1.0000,0.0152,-1.5231, 0.0000, 0.2966
-16.000,-0.5766, 0.19946, 0.19633, 0.0326,1.0000,0.0152,-1.5308, 0.0000, 0.2940
-15.750,-0.5694, 0.19602, 0.19289, 0.0307,1.0000,0.0153,-1.5387, 0.0000, 0.2915
-15.500,-0.5623, 0.19260, 0.18947, 0.0287,1.0000,0.0153,-1.5475, 0.0000, 0.2889
-15.250,-0.5551, 0.18920, 0.18608, 0.0268,1.0000,0.0153,-1.5568, 0.0000, 0.2862
-15.000,-0.5481, 0.18583, 0.18272, 0.0248,1.0000,0.0154,-1.5669, 0.0000, 0.2835
-14.750,-0.5411, 0.18250, 0.17940, 0.0229,1.0000,0.0154,-1.5778, 0.0000, 0.2807
-14.500,-0.5341, 0.17922, 0.17613, 0.0210,1.0000,0.0154,-1.5895, 0.0000, 0.2779
-14.250,-0.5273, 0.17596, 0.17288, 0.0191,1.0000,0.0154,-1.6020, 0.0000, 0.2750
-14.000,-0.5302, 0.16653, 0.16349, 0.0171,1.0000,0.0167,-1.7944, 0.0000, 0.2711
-13.750,-0.5189, 0.16260, 0.15957, 0.0168,1.0000,0.0175,-1.6822, 0.0000, 0.2713
-13.500,-0.5098, 0.15934, 0.15632, 0.0159,1.0000,0.0182,-1.6067, 0.0000, 0.2702
-13.250,-0.5018, 0.15617, 0.15316, 0.0146,1.0000,0.0189,-1.5554, 0.0000, 0.2684
-13.000,-0.4945, 0.15295, 0.14996, 0.0131,1.0000,0.0197,-1.5201, 0.0000, 0.2661
