xflr5 v6.11

 Calculated polar for: USNPS4 (smoothed)

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.300 e 6     Ncrit =   9.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -4.250, 0.0383, 0.03867, 0.03467,-0.1055,0.9160,0.0411,-1.7250, 0.0000, 3.0475
 -4.000, 0.0719, 0.03728, 0.03326,-0.1081,0.9135,0.0457,-1.4876, 0.0000, 1.7769
 -3.750, 0.1122, 0.03475, 0.03051,-0.1112,0.9116,0.0499,-1.3627, 0.0000, 1.2553
 -3.500, 0.1605, 0.03489, 0.03029,-0.1137,0.9101,0.0543,-1.2629, 0.0000, 0.9672
 -3.250, 0.2021, 0.03274, 0.02787,-0.1167,0.9088,0.0546,-1.2107, 0.0000, 0.8337
 -2.500, 0.2817, 0.02310, 0.01776,-0.1185,0.8898,0.0614,-1.0929, 0.0000, 0.6738
 -2.250, 0.3251, 0.02121, 0.01566,-0.1214,0.8872,0.0637,-1.0237, 0.0000, 0.6258
 -2.000, 0.3723, 0.01646, 0.01000,-0.1224,0.8851,0.0358,-1.3439, 0.0000, 0.5806
 -1.750, 0.4173, 0.01490, 0.00823,-0.1254,0.8821,0.0370,-1.3010, 0.0000, 0.5519
 -1.500, 0.4329, 0.01370, 0.00694,-0.1224,0.8679,0.0418,-1.3085, 0.0000, 0.5335
 -1.250, 0.4730, 0.01315, 0.00640,-0.1247,0.8600,0.0495,-1.1680, 0.0000, 0.5140
 -1.000, 0.5154, 0.01264, 0.00579,-0.1276,0.8524,0.0563,-1.0305, 0.0000, 0.4974
 -0.750, 0.5388, 0.01211, 0.00529,-0.1265,0.8370,0.0630,-0.9229, 0.0000, 0.4843
 -0.500, 0.5796, 0.01155, 0.00464,-0.1290,0.8241,0.0712,-0.9076, 0.0000, 0.4716
 -0.250, 0.6048, 0.01117, 0.00422,-0.1282,0.8059,0.0819,-0.9394, 0.0000, 0.4606
  0.000, 0.6394, 0.01092, 0.00387,-0.1295,0.7891,0.0967,-0.9786, 0.0000, 0.4508
  0.500, 0.6978, 0.00871, 0.00380,-0.1297,0.7505,1.0000,-1.0508, 0.0000, 0.4335
  0.750, 0.7227, 0.00884, 0.00372,-0.1289,0.7259,1.0000,-1.0885, 0.0000, 0.4256
  1.000, 0.7463, 0.00900, 0.00370,-0.1279,0.7014,1.0000,-1.1253, 0.0000, 0.4183
  1.250, 0.7700, 0.00920, 0.00369,-0.1269,0.6770,1.0000,-1.1626, 0.0000, 0.4114
  1.500, 0.7927, 0.00942, 0.00372,-0.1257,0.6521,1.0000,-1.1992, 0.0000, 0.4048
  1.750, 0.8154, 0.00963, 0.00378,-0.1246,0.6287,1.0000,-1.2360, 0.0000, 0.3987
  2.000, 0.8372, 0.00991, 0.00386,-0.1232,0.6043,1.0000,-1.2722, 0.0000, 0.3928
  2.250, 0.8588, 0.01016, 0.00396,-0.1219,0.5795,1.0000,-1.3086, 0.0000, 0.3873
  2.500, 0.8803, 0.01044, 0.00408,-0.1206,0.5554,1.0000,-1.3449, 0.0000, 0.3820
  2.750, 0.9002, 0.01079, 0.00422,-0.1190,0.5298,1.0000,-1.3802, 0.0000, 0.3768
  3.000, 0.9220, 0.01105, 0.00437,-0.1178,0.5075,1.0000,-1.4198, 0.0000, 0.3721
  3.250, 0.9429, 0.01138, 0.00455,-0.1164,0.4869,1.0000,-1.4614, 0.0000, 0.3675
  3.500, 0.9643, 0.01168, 0.00479,-0.1152,0.4672,1.0000,-1.5037, 0.0000, 0.3631
  3.750, 0.9855, 0.01201, 0.00499,-0.1139,0.4490,1.0000,-1.5459, 0.0000, 0.3590
  4.000, 1.0071, 0.01230, 0.00519,-0.1128,0.4321,1.0000,-1.5889, 0.0000, 0.3550
  4.250, 1.0273, 0.01269, 0.00543,-0.1113,0.4147,1.0000,-1.6305, 0.0000, 0.3511
  4.500, 1.0500, 0.01294, 0.00564,-0.1104,0.4014,1.0000,-1.6750, 0.0000, 0.3476
  4.750, 1.0694, 0.01335, 0.00590,-0.1089,0.3854,1.0000,-1.7164, 0.0000, 0.3439
  5.000, 1.0913, 0.01364, 0.00616,-0.1079,0.3725,1.0000,-1.7603, 0.0000, 0.3406
  5.250, 1.1122, 0.01395, 0.00641,-0.1066,0.3601,1.0000,-1.8037, 0.0000, 0.3373
  5.500, 1.1300, 0.01438, 0.00671,-0.1049,0.3470,1.0000,-1.8440, 0.0000, 0.3338
  5.750, 1.1516, 0.01469, 0.00701,-0.1038,0.3376,1.0000,-1.8879, 0.0000, 0.3308
  6.000, 1.1728, 0.01498, 0.00730,-0.1027,0.3288,1.0000,-1.9321, 0.0000, 0.3279
  6.250, 1.1920, 0.01537, 0.00763,-0.1012,0.3190,1.0000,-1.9742, 0.0000, 0.3249
  6.500, 1.2102, 0.01594, 0.00807,-0.0996,0.3070,1.0000,-2.0186, 0.0000, 0.3219
  6.750, 1.2322, 0.01620, 0.00851,-0.0986,0.3016,1.0000,-2.0707, 0.0000, 0.3194
  7.000, 1.2533, 0.01651, 0.00885,-0.0976,0.2949,1.0000,-2.1222, 0.0000, 0.3168
  7.250, 1.2727, 0.01691, 0.00923,-0.0962,0.2874,1.0000,-2.1720, 0.0000, 0.3142
  7.500, 1.2904, 0.01743, 0.00968,-0.0946,0.2793,1.0000,-2.2195, 0.0000, 0.3115
  7.750, 1.3102, 0.01803, 0.01024,-0.0935,0.2704,1.0000,-2.2687, 0.0000, 0.3091
  8.000, 1.3306, 0.01832, 0.01061,-0.0923,0.2663,1.0000,-2.3205, 0.0000, 0.3068
  8.250, 1.3505, 0.01866, 0.01101,-0.0911,0.2608,1.0000,-2.3718, 0.0000, 0.3045
  8.500, 1.3691, 0.01910, 0.01145,-0.0898,0.2548,1.0000,-2.4218, 0.0000, 0.3022
  8.750, 1.3863, 0.01964, 0.01196,-0.0882,0.2489,1.0000,-2.4698, 0.0000, 0.2998
  9.000, 1.4035, 0.02035, 0.01263,-0.0867,0.2415,1.0000,-2.5164, 0.0000, 0.2976
  9.250, 1.4237, 0.02096, 0.01329,-0.0858,0.2364,1.0000,-2.5665, 0.0000, 0.2956
  9.500, 1.4425, 0.02136, 0.01378,-0.0845,0.2337,1.0000,-2.6169, 0.0000, 0.2936
  9.750, 1.4609, 0.02182, 0.01443,-0.0832,0.2301,1.0000,-2.6665, 0.0000, 0.2915
 10.000, 1.4784, 0.02232, 0.01501,-0.0818,0.2263,1.0000,-2.7150, 0.0000, 0.2895
 10.250, 1.4951, 0.02288, 0.01563,-0.0803,0.2223,1.0000,-2.8088, 0.0000, 0.2874
 10.500, 1.5109, 0.02351, 0.01628,-0.0787,0.2183,1.0000,-2.9596, 0.0000, 0.2854
 10.750, 1.5261, 0.02425, 0.01703,-0.0771,0.2139,1.0000,-3.1105, 0.0000, 0.2833
 11.000, 1.5446, 0.02523, 0.01802,-0.0761,0.2078,1.0000,-3.2728, 0.0000, 0.2817
 11.250, 1.5637, 0.02603, 0.01892,-0.0752,0.2046,1.0000,-3.4410, 0.0000, 0.2800
 11.500, 1.5771, 0.02655, 0.01957,-0.0734,0.2025,1.0000,-3.5948, 0.0000, 0.2780
 11.750, 1.5890, 0.02708, 0.02021,-0.0714,0.1989,1.0000,-3.7466, 0.0000, 0.2759
 12.000, 1.6002, 0.02766, 0.02087,-0.0694,0.1939,1.0000,-3.9253, 0.0000, 0.2738
 12.250, 1.6105, 0.02839, 0.02163,-0.0674,0.1888,1.0000,-4.1120, 0.0000, 0.2718
 12.500, 1.6195, 0.02932, 0.02256,-0.0654,0.1836,1.0000,-4.2942, 0.0000, 0.2698
 12.750, 1.6279, 0.03063, 0.02391,-0.0633,0.1750,1.0000,-4.4852, 0.0000, 0.2679
 13.000, 1.6388, 0.03134, 0.02476,-0.0617,0.1731,1.0000,-4.6858, 0.0000, 0.2661
 13.250, 1.6504, 0.03215, 0.02572,-0.0602,0.1704,1.0000,-4.8907, 0.0000, 0.2644
 13.500, 1.6610, 0.03311, 0.02681,-0.0587,0.1671,1.0000,-5.0918, 0.0000, 0.2627
 13.750, 1.6710, 0.03414, 0.02795,-0.0572,0.1632,1.0000,-5.2930, 0.0000, 0.2610
 14.000, 1.6780, 0.03540, 0.02927,-0.0556,0.1583,1.0000,-5.4807, 0.0000, 0.2594
 14.250, 1.6807, 0.03706, 0.03093,-0.0537,0.1525,1.0000,-5.6459, 0.0000, 0.2576
 14.500, 1.6837, 0.03885, 0.03275,-0.0519,0.1462,1.0000,-5.8114, 0.0000, 0.2560
 14.750, 1.6943, 0.04005, 0.03414,-0.0510,0.1431,1.0000,-6.0235, 0.0000, 0.2547
 15.000, 1.7034, 0.04143, 0.03565,-0.0501,0.1373,1.0000,-6.2277, 0.0000, 0.2534
 15.250, 1.7047, 0.04355, 0.03782,-0.0489,0.1296,1.0000,-6.3866, 0.0000, 0.2520
 15.500, 1.6982, 0.04654, 0.04078,-0.0475,0.1203,1.0000,-6.4961, 0.0000, 0.2507
 15.750, 1.6983, 0.04906, 0.04335,-0.0467,0.1048,1.0000,-6.6395, 0.0000, 0.2496
 16.000, 1.6787, 0.05377, 0.04796,-0.0457,0.0842,1.0000,-6.6593, 0.0000, 0.2486
 16.250, 1.6512, 0.05957, 0.05365,-0.0450,0.0647,1.0000,-6.6268, 0.0000, 0.2480
 16.500, 1.6229, 0.06580, 0.05985,-0.0449,0.0514,1.0000,-6.5824, 0.0000, 0.2478
 16.750, 1.5961, 0.07237, 0.06646,-0.0455,0.0428,1.0000,-6.5374, 0.0000, 0.2480
 17.000, 1.5712, 0.07907, 0.07325,-0.0466,0.0362,1.0000,-6.4934, 0.0000, 0.2485
 17.250, 1.5482, 0.08574, 0.08004,-0.0481,0.0331,1.0000,-6.4570, 0.0000, 0.2492
 17.500, 1.5242, 0.09277, 0.08718,-0.0501,0.0310,1.0000,-6.4076, 0.0000, 0.2504
 17.750, 1.4994, 0.10007, 0.09463,-0.0524,0.0291,1.0000,-6.3430, 0.0000, 0.2519
 18.000, 1.4740, 0.10759, 0.10229,-0.0551,0.0274,1.0000,-6.2640, 0.0000, 0.2537
 18.250, 1.4485, 0.11521, 0.11007,-0.0581,0.0259,1.0000,-6.1725, 0.0000, 0.2559
 18.750, 1.4078, 0.12888, 0.12404,-0.0641,0.0239,1.0000,-6.0487, 0.0000, 0.2601
 19.000, 1.3959, 0.13421, 0.12949,-0.0666,0.0232,1.0000,-6.0521, 0.0000, 0.2617
 19.250, 1.3818, 0.13980, 0.13521,-0.0696,0.0226,1.0000,-6.0284, 0.0000, 0.2638
 19.500, 1.3710, 0.14487, 0.14039,-0.0723,0.0218,1.0000,-6.0286, 0.0000, 0.2655
 19.750, 1.3587, 0.15050, 0.14612,-0.0753,0.0211,1.0000,-6.0100, 0.0000, 0.2677
 20.000, 1.3499, 0.15563, 0.15134,-0.0781,0.0203,1.0000,-6.0177, 0.0000, 0.2695


