xflr5 v6.11

 Calculated polar for: E168  (12.45%)

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.300 e 6     Ncrit =   9.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -6.500,-0.7414, 0.01203, 0.00587, 0.0014,1.0000,0.2242,-2.7918, 0.0000, 0.2449
 -6.250,-0.7180, 0.01165, 0.00536, 0.0023,1.0000,0.2353,-2.6398, 0.0000, 0.2464
 -6.000,-0.6951, 0.01137, 0.00522, 0.0031,1.0000,0.2591,-2.4696, 0.0000, 0.2479
 -5.750,-0.6704, 0.01123, 0.00504, 0.0037,1.0000,0.2716,-2.2987, 0.0000, 0.2492
 -5.500,-0.6476, 0.01088, 0.00483, 0.0046,1.0000,0.2903,-2.1394, 0.0000, 0.2510
 -5.250,-0.6236, 0.01071, 0.00469, 0.0054,1.0000,0.3045,-1.9789, 0.0000, 0.2527
 -5.000,-0.5988, 0.01063, 0.00454, 0.0060,1.0000,0.3121,-1.8206, 0.0000, 0.2543
 -4.750,-0.5760, 0.01029, 0.00431, 0.0069,1.0000,0.3300,-1.6738, 0.0000, 0.2565
 -4.500,-0.5530, 0.01010, 0.00421, 0.0078,1.0000,0.3447,-1.5289, 0.0000, 0.2588
 -4.250,-0.5297, 0.01001, 0.00411, 0.0086,1.0000,0.3553,-1.3874, 0.0000, 0.2611
 -4.000,-0.4970, 0.00986, 0.00397, 0.0074,0.9960,0.3691,-1.2735, 0.0000, 0.2600
 -3.750,-0.4535, 0.00964, 0.00389, 0.0041,0.9856,0.3890,-1.1709, 0.0000, 0.2540
 -3.500,-0.4111, 0.00952, 0.00378, 0.0011,0.9695,0.4035,-1.0712, 0.0000, 0.2477
 -3.250,-0.3691, 0.00935, 0.00349,-0.0017,0.9474,0.4189,-0.9963, 0.0000, 0.2406
 -2.750,-0.2902, 0.00905, 0.00323,-0.0060,0.8889,0.4522,-0.8701, 0.0000, 0.2245
 -2.250,-0.2362, 0.00899, 0.00302,-0.0049,0.8198,0.4809,-0.7898, 0.0000, 0.2244
 -2.000,-0.2107, 0.00897, 0.00298,-0.0042,0.7905,0.4967,-0.7516, 0.0000, 0.2257
 -1.750,-0.1846, 0.00905, 0.00291,-0.0035,0.7637,0.5085,-0.7187, 0.0000, 0.2265
 -1.500,-0.1581, 0.00899, 0.00283,-0.0030,0.7412,0.5223,-0.6859, 0.0000, 0.2263
 -1.250,-0.1325, 0.00898, 0.00279,-0.0023,0.7175,0.5392,-0.6539, 0.0000, 0.2279
 -1.000,-0.1058, 0.00895, 0.00277,-0.0019,0.6979,0.5541,-0.6212, 0.0000, 0.2275
 -0.750,-0.0794, 0.00906, 0.00272,-0.0014,0.6740,0.5654,-0.5890, 0.0000, 0.2282
 -0.500,-0.0532, 0.00894, 0.00271,-0.0009,0.6565,0.5873,-0.5605, 0.0000, 0.2289
 -0.250,-0.0267, 0.00894, 0.00271,-0.0004,0.6381,0.6048,-0.5332, 0.0000, 0.2309
  0.000, 0.0000, 0.00907, 0.00267,-0.0000,0.6171,0.6171,-0.5059, 0.0000, 0.4487
  0.250, 0.0267, 0.00894, 0.00271, 0.0004,0.6047,0.6381,-0.5332, 0.0000, 0.2309
  0.500, 0.0532, 0.00894, 0.00271, 0.0009,0.5873,0.6565,-0.5605, 0.0000, 0.2289
  0.750, 0.0794, 0.00906, 0.00272, 0.0014,0.5653,0.6740,-0.5890, 0.0000, 0.2282
  1.000, 0.1058, 0.00895, 0.00277, 0.0019,0.5541,0.6979,-0.6212, 0.0000, 0.2275
  1.250, 0.1325, 0.00898, 0.00279, 0.0023,0.5392,0.7175,-0.6539, 0.0000, 0.2279
  1.500, 0.1581, 0.00899, 0.00283, 0.0030,0.5223,0.7412,-0.6859, 0.0000, 0.2263
  1.750, 0.1846, 0.00905, 0.00291, 0.0035,0.5085,0.7637,-0.7187, 0.0000, 0.2265
  2.000, 0.2107, 0.00897, 0.00298, 0.0042,0.4967,0.7905,-0.7516, 0.0000, 0.2257
  2.250, 0.2362, 0.00899, 0.00302, 0.0049,0.4809,0.8198,-0.7898, 0.0000, 0.2244
  2.750, 0.2902, 0.00905, 0.00323, 0.0060,0.4522,0.8889,-0.8701, 0.0000, 0.2245
  3.000, 0.3267, 0.00913, 0.00336, 0.0046,0.4381,0.9214,-0.9277, 0.0000, 0.2312
  3.250, 0.3691, 0.00935, 0.00349, 0.0017,0.4189,0.9474,-0.9963, 0.0000, 0.2406
  3.500, 0.4111, 0.00952, 0.00377,-0.0011,0.4035,0.9696,-1.0712, 0.0000, 0.2477
  3.750, 0.4535, 0.00964, 0.00389,-0.0041,0.3890,0.9856,-1.1709, 0.0000, 0.2540
  4.250, 0.5297, 0.01001, 0.00411,-0.0086,0.3553,1.0000,-1.3873, 0.0000, 0.2611
  4.500, 0.5530, 0.01010, 0.00421,-0.0078,0.3447,1.0000,-1.5288, 0.0000, 0.2588
  4.750, 0.5760, 0.01029, 0.00431,-0.0069,0.3300,1.0000,-1.6737, 0.0000, 0.2565
  5.000, 0.5988, 0.01063, 0.00454,-0.0060,0.3121,1.0000,-1.8205, 0.0000, 0.2543
  5.250, 0.6236, 0.01071, 0.00469,-0.0054,0.3045,1.0000,-1.9788, 0.0000, 0.2527
  5.500, 0.6476, 0.01088, 0.00483,-0.0046,0.2903,1.0000,-2.1393, 0.0000, 0.2510
  5.750, 0.6703, 0.01123, 0.00504,-0.0037,0.2716,1.0000,-2.2987, 0.0000, 0.2492
  6.000, 0.6951, 0.01136, 0.00522,-0.0031,0.2591,1.0000,-2.4696, 0.0000, 0.2479
  6.250, 0.7179, 0.01165, 0.00536,-0.0023,0.2353,1.0000,-2.6397, 0.0000, 0.2463
  6.500, 0.7414, 0.01203, 0.00587,-0.0014,0.2242,1.0000,-2.7918, 0.0000, 0.2449
  6.750, 0.7661, 0.01221, 0.00608,-0.0008,0.2096,1.0000,-2.9712, 0.0000, 0.2438
  7.000, 0.7882, 0.01266, 0.00637, 0.0000,0.1827,1.0000,-3.1467, 0.0000, 0.2424
  7.250, 0.8099, 0.01319, 0.00670, 0.0009,0.1506,1.0000,-3.3253, 0.0000, 0.2412
  7.500, 0.8311, 0.01382, 0.00712, 0.0017,0.1195,1.0000,-3.5050, 0.0000, 0.2399
  7.750, 0.8525, 0.01444, 0.00762, 0.0026,0.0965,1.0000,-3.6877, 0.0000, 0.2387
  8.000, 0.8744, 0.01503, 0.00814, 0.0034,0.0801,1.0000,-3.8743, 0.0000, 0.2376
  8.250, 0.8953, 0.01573, 0.00875, 0.0043,0.0653,1.0000,-4.0587, 0.0000, 0.2364
  8.500, 0.9176, 0.01627, 0.00931, 0.0051,0.0563,1.0000,-4.2510, 0.0000, 0.2354
  8.750, 0.9379, 0.01702, 0.00999, 0.0060,0.0452,1.0000,-4.4358, 0.0000, 0.2343
  9.000, 0.9589, 0.01770, 0.01070, 0.0069,0.0367,1.0000,-4.6194, 0.0000, 0.2332
  9.250, 0.9737, 0.01907, 0.01200, 0.0085,0.0230,1.0000,-4.8037, 0.0000, 0.2314
  9.500, 0.9928, 0.01989, 0.01291, 0.0096,0.0194,1.0000,-5.0387, 0.0000, 0.2301
  9.750, 1.0104, 0.02083, 0.01387, 0.0107,0.0165,1.0000,-5.2711, 0.0000, 0.2288
 10.000, 1.0236, 0.02215, 0.01524, 0.0123,0.0135,1.0000,-5.4567, 0.0000, 0.2271
 10.250, 1.0271, 0.02427, 0.01765, 0.0149,0.0107,1.0000,-5.5209, 0.0000, 0.2243
 10.500, 1.0434, 0.02510, 0.01854, 0.0161,0.0100,1.0000,-5.7566, 0.0000, 0.2231
 10.750, 1.0529, 0.02644, 0.02002, 0.0179,0.0095,1.0000,-5.9221, 0.0000, 0.2211
 11.000, 1.0559, 0.02800, 0.02173, 0.0204,0.0091,1.0000,-6.0408, 0.0000, 0.2185
 11.250, 1.0553, 0.02981, 0.02369, 0.0228,0.0089,1.0000,-6.1579, 0.0000, 0.2158
 11.500, 1.0531, 0.03197, 0.02602, 0.0244,0.0087,1.0000,-6.2558, 0.0000, 0.2138
 11.750, 1.0501, 0.03453, 0.02875, 0.0252,0.0086,1.0000,-6.3362, 0.0000, 0.2125
 12.000, 1.0460, 0.03747, 0.03187, 0.0253,0.0085,1.0000,-6.3995, 0.0000, 0.2119
 12.250, 1.0410, 0.04082, 0.03540, 0.0249,0.0084,1.0000,-6.4462, 0.0000, 0.2117
 12.500, 1.0343, 0.04453, 0.03930, 0.0240,0.0084,1.0000,-6.4730, 0.0000, 0.2120
 12.750, 1.0256, 0.04862, 0.04357, 0.0227,0.0084,1.0000,-6.4788, 0.0000, 0.2126
 13.000, 1.0155, 0.05314, 0.04828, 0.0209,0.0084,1.0000,-6.4662, 0.0000, 0.2136
 13.250, 1.0036, 0.05814, 0.05346, 0.0186,0.0084,1.0000,-6.4321, 0.0000, 0.2153
 13.500, 0.9898, 0.06362, 0.05912, 0.0157,0.0084,1.0000,-6.3754, 0.0000, 0.2174
 13.750, 0.9744, 0.06951, 0.06519, 0.0124,0.0085,1.0000,-6.2982, 0.0000, 0.2200
 14.000, 0.9575, 0.07561, 0.07145, 0.0090,0.0085,1.0000,-6.2025, 0.0000, 0.2230
 14.250, 0.9394, 0.08242, 0.07842, 0.0050,0.0085,1.0000,-6.0830, 0.0000, 0.2266
 14.500, 0.9204, 0.09007, 0.08623, 0.0004,0.0086,1.0000,-5.9363, 0.0000, 0.2312
 14.750, 0.9005, 0.09836, 0.09468,-0.0047,0.0087,1.0000,-5.7605, 0.0000, 0.2365
 15.000, 0.8795, 0.10728, 0.10374,-0.0101,0.0088,1.0000,-5.5493, 0.0000, 0.2426
 15.250, 0.8562, 0.11715, 0.11375,-0.0161,0.0089,1.0000,-5.2802, 0.0000, 0.2497
 15.500, 0.8275, 0.12887, 0.12560,-0.0229,0.0090,1.0000,-4.8919, 0.0000, 0.2587
 15.750, 0.7853, 0.14503, 0.14187,-0.0316,0.0094,1.0000,-4.1791, 0.0000, 0.2717
 16.000, 0.7479, 0.16070, 0.15749,-0.0389,0.0100,1.0000,-3.3331, 0.0000, 0.2842
 16.250, 0.7345, 0.17073, 0.16750,-0.0431,0.0103,1.0000,-2.9145, 0.0000, 0.2911
 16.500, 0.7275, 0.17908, 0.17587,-0.0460,0.0111,1.0000,-2.6032, 0.0000, 0.2957
 16.750, 0.7360, 0.18230, 0.17909,-0.0475,0.0114,1.0000,-2.6651, 0.0000, 0.2967
 17.000, 0.7445, 0.18595, 0.18274,-0.0490,0.0119,1.0000,-2.6982, 0.0000, 0.2978
 17.250, 0.7238, 0.20632, 0.20309,-0.0529,0.0234,1.0000,-1.8195, 0.0000, 0.3059
 17.500, 0.7289, 0.21139, 0.20816,-0.0548,0.0234,1.0000,-1.7945, 0.0000, 0.3078
 17.750, 0.7341, 0.21644, 0.21320,-0.0568,0.0234,1.0000,-1.7717, 0.0000, 0.3097
 18.000, 0.7394, 0.22145, 0.21821,-0.0587,0.0233,1.0000,-1.7508, 0.0000, 0.3116
 18.250, 0.7447, 0.22642, 0.22318,-0.0606,0.0233,1.0000,-1.7317, 0.0000, 0.3134
 18.500, 0.7501, 0.23134, 0.22810,-0.0626,0.0232,1.0000,-1.7145, 0.0000, 0.3151
 18.750, 0.7555, 0.23616, 0.23291,-0.0645,0.0231,1.0000,-1.6990, 0.0000, 0.3169
 19.000, 0.7610, 0.24080, 0.23755,-0.0665,0.0229,1.0000,-1.6861, 0.0000, 0.3186
 19.250, 0.7668, 0.24503, 0.24179,-0.0686,0.0225,1.0000,-1.6760, 0.0000, 0.3204
 19.500, 0.7714, 0.24922, 0.24597,-0.0714,0.0215,1.0000,-1.6334, 0.0000, 0.3233
 19.750, 0.7764, 0.25419, 0.25095,-0.0738,0.0203,1.0000,-1.5971, 0.0000, 0.3256
 20.000, 0.7812, 0.25931, 0.25612,-0.0758,0.0193,1.0000,-1.5768, 0.0000, 0.3273


