xflr5 v6.11

 Calculated polar for: S8055 (12%)

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.300 e 6     Ncrit =   9.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -6.250,-0.3619, 0.03200, 0.02711,-0.0716,0.9276,0.0484,-2.2444, 0.0000, 0.0438
 -5.750,-0.3263, 0.01971, 0.01306,-0.0648,0.9175,0.0170,-2.9496, 0.0000, 0.0423
 -5.500,-0.3028, 0.01809, 0.01121,-0.0636,0.9139,0.0161,-2.8922, 0.0000, 0.0308
 -5.250,-0.2803, 0.01697, 0.00995,-0.0624,0.9098,0.0157,-2.7977, 0.0000, 0.0183
 -5.000,-0.2586, 0.01606, 0.00895,-0.0612,0.9048,0.0156,-2.6845, 0.0000, 0.0041
 -4.750,-0.2368, 0.01527, 0.00804,-0.0600,0.9002,0.0160,-2.5739, 0.0000,-0.0129
 -4.500,-0.2140, 0.01464, 0.00731,-0.0589,0.8959,0.0168,-2.4422, 0.0000,-0.0351
 -4.250,-0.1904, 0.01411, 0.00667,-0.0578,0.8917,0.0185,-2.3107, 0.0000,-0.0642
 -4.000,-0.1663, 0.01371, 0.00614,-0.0568,0.8877,0.0230,-2.1954, 0.0000,-0.1025
 -3.750,-0.1473, 0.01265, 0.00560,-0.0555,0.8831,0.1171,-2.1182, 0.0000,-0.1382
 -3.500,-0.1254, 0.01211, 0.00542,-0.0547,0.8780,0.1927,-1.9274, 0.0000,-0.1989
 -3.250,-0.1041, 0.01154, 0.00526,-0.0538,0.8726,0.2856,-1.7354, 0.0000,-0.2807
 -3.000,-0.0824, 0.01100, 0.00509,-0.0527,0.8679,0.3848,-1.5447, 0.0000,-0.4055
 -2.750,-0.0653, 0.01020, 0.00501,-0.0507,0.8636,0.5515,-1.3735, 0.0000,-0.5436
 -2.500,-0.0473, 0.00992, 0.00529,-0.0481,0.8590,0.6960,-1.2009, 0.0000,-0.7905
 -2.250,-0.0246, 0.00992, 0.00544,-0.0466,0.8539,0.7519,-1.0531, 0.0000,-1.6854
 -2.000, 0.0000, 0.00996, 0.00545,-0.0456,0.8488,0.7789,-0.9360, 0.0000,1300.2990
 -1.750, 0.0250, 0.00998, 0.00546,-0.0445,0.8437,0.8009,-0.8096, 0.0000, 2.0572
 -1.500, 0.0504, 0.00998, 0.00544,-0.0434,0.8389,0.8198,-0.6867, 0.0000, 1.1234
 -1.250, 0.0762, 0.00996, 0.00538,-0.0423,0.8343,0.8351,-0.5672, 0.0000, 0.8116
 -1.000, 0.1008, 0.01006, 0.00546,-0.0412,0.8291,0.8505,-0.4552, 0.0000, 0.6618
 -0.750, 0.1252, 0.01002, 0.00543,-0.0402,0.8226,0.8633,-0.4477, 0.0000, 0.5725
 -0.500, 0.1499, 0.00999, 0.00540,-0.0390,0.8161,0.8758,-0.4707, 0.0000, 0.5110
 -0.250, 0.1751, 0.00991, 0.00529,-0.0380,0.8102,0.8883,-0.4970, 0.0000, 0.4666
  0.000, 0.2018, 0.00982, 0.00516,-0.0370,0.8046,0.8986,-0.5249, 0.0000, 0.4326
  0.250, 0.2259, 0.00982, 0.00512,-0.0358,0.7979,0.9104,-0.5551, 0.0000, 0.4073
  0.500, 0.2533, 0.00972, 0.00506,-0.0353,0.7900,0.9198,-0.5906, 0.0000, 0.3876
  0.750, 0.2801, 0.00961, 0.00492,-0.0346,0.7820,0.9303,-0.6261, 0.0000, 0.3715
  1.000, 0.3116, 0.00947, 0.00473,-0.0348,0.7748,0.9383,-0.6656, 0.0000, 0.3593
  1.250, 0.3451, 0.00944, 0.00463,-0.0355,0.7671,0.9460,-0.7069, 0.0000, 0.3502
  1.500, 0.3756, 0.00935, 0.00457,-0.0359,0.7578,0.9544,-0.7460, 0.0000, 0.3427
  1.750, 0.4147, 0.00924, 0.00443,-0.0380,0.7475,0.9593,-0.7977, 0.0000, 0.3384
  2.000, 0.4520, 0.00911, 0.00421,-0.0395,0.7367,0.9651,-0.8490, 0.0000, 0.3341
  2.250, 0.4883, 0.00904, 0.00418,-0.0413,0.7241,0.9707,-0.8996, 0.0000, 0.3311
  2.500, 0.5284, 0.00895, 0.00406,-0.0438,0.7108,0.9744,-0.9542, 0.0000, 0.3291
  2.750, 0.5649, 0.00889, 0.00399,-0.0456,0.6974,0.9796,-1.0102, 0.0000, 0.3267
  3.000, 0.6013, 0.00883, 0.00390,-0.0474,0.6785,0.9843,-1.0787, 0.0000, 0.3247
  3.250, 0.6377, 0.00880, 0.00380,-0.0493,0.6566,0.9886,-1.1484, 0.0000, 0.3229
  3.500, 0.6724, 0.00885, 0.00371,-0.0508,0.6312,0.9931,-1.2170, 0.0000, 0.3209
  3.750, 0.7084, 0.00892, 0.00371,-0.0527,0.6030,0.9974,-1.2883, 0.0000, 0.3196
  4.000, 0.7381, 0.00906, 0.00374,-0.0535,0.5726,1.0000,-1.3630, 0.0000, 0.3173
  4.250, 0.7554, 0.00927, 0.00380,-0.0517,0.5402,1.0000,-1.4218, 0.0000, 0.3131
  4.500, 0.7705, 0.00955, 0.00391,-0.0496,0.5033,1.0000,-1.4888, 0.0000, 0.3087
  4.750, 0.7843, 0.00988, 0.00406,-0.0472,0.4662,1.0000,-1.5550, 0.0000, 0.3043
  5.000, 0.7980, 0.01025, 0.00425,-0.0448,0.4299,1.0000,-1.6217, 0.0000, 0.3000
  5.250, 0.8128, 0.01065, 0.00448,-0.0426,0.3952,1.0000,-1.6938, 0.0000, 0.2960
  5.500, 0.8283, 0.01110, 0.00488,-0.0405,0.3612,1.0000,-1.7712, 0.0000, 0.2923
  5.750, 0.8450, 0.01157, 0.00519,-0.0387,0.3294,1.0000,-1.8580, 0.0000, 0.2889
  6.000, 0.8624, 0.01207, 0.00553,-0.0370,0.2991,1.0000,-1.9484, 0.0000, 0.2858
  6.500, 0.9006, 0.01302, 0.00624,-0.0344,0.2509,1.0000,-2.1413, 0.0000, 0.2805
  6.750, 0.9203, 0.01349, 0.00664,-0.0333,0.2316,1.0000,-2.2409, 0.0000, 0.2781
  7.000, 0.9395, 0.01401, 0.00704,-0.0321,0.2134,1.0000,-2.3411, 0.0000, 0.2758
  7.250, 0.9607, 0.01441, 0.00744,-0.0311,0.2000,1.0000,-2.4466, 0.0000, 0.2738
  7.500, 0.9800, 0.01493, 0.00786,-0.0300,0.1855,1.0000,-2.5498, 0.0000, 0.2717
  7.750, 1.0006, 0.01537, 0.00830,-0.0290,0.1734,1.0000,-2.6565, 0.0000, 0.2698
  8.000, 1.0205, 0.01583, 0.00879,-0.0280,0.1613,1.0000,-2.7649, 0.0000, 0.2679
  8.250, 1.0386, 0.01643, 0.00934,-0.0267,0.1498,1.0000,-2.8675, 0.0000, 0.2659
  8.500, 1.0594, 0.01682, 0.00978,-0.0258,0.1404,1.0000,-2.9782, 0.0000, 0.2642
  8.750, 1.0744, 0.01756, 0.01042,-0.0242,0.1282,1.0000,-3.0736, 0.0000, 0.2620
  9.000, 1.0935, 0.01797, 0.01091,-0.0230,0.1205,1.0000,-3.1803, 0.0000, 0.2602
  9.250, 1.1094, 0.01857, 0.01147,-0.0214,0.1109,1.0000,-3.2796, 0.0000, 0.2582
  9.500, 1.1223, 0.01941, 0.01228,-0.0195,0.1017,1.0000,-3.4535, 0.0000, 0.2559
  9.750, 1.1399, 0.01995, 0.01288,-0.0183,0.0948,1.0000,-3.6658, 0.0000, 0.2542
 10.000, 1.1524, 0.02083, 0.01370,-0.0166,0.0870,1.0000,-3.8544, 0.0000, 0.2521
 10.250, 1.1638, 0.02189, 0.01480,-0.0147,0.0809,1.0000,-4.0354, 0.0000, 0.2500
 10.500, 1.1796, 0.02261, 0.01561,-0.0135,0.0765,1.0000,-4.2469, 0.0000, 0.2484
 10.750, 1.1931, 0.02349, 0.01652,-0.0121,0.0722,1.0000,-4.4505, 0.0000, 0.2467
 11.000, 1.2024, 0.02473, 0.01774,-0.0103,0.0675,1.0000,-4.6310, 0.0000, 0.2448
 11.250, 1.2105, 0.02627, 0.01942,-0.0084,0.0634,1.0000,-4.8080, 0.0000, 0.2428
 11.500, 1.2252, 0.02711, 0.02037,-0.0073,0.0615,1.0000,-5.0287, 0.0000, 0.2414
 11.750, 1.2379, 0.02816, 0.02153,-0.0060,0.0593,1.0000,-5.2368, 0.0000, 0.2399
 12.000, 1.2494, 0.02933, 0.02279,-0.0048,0.0571,1.0000,-5.4402, 0.0000, 0.2384
 12.250, 1.2604, 0.03056, 0.02411,-0.0035,0.0553,1.0000,-5.6432, 0.0000, 0.2370
 12.500, 1.2701, 0.03191, 0.02554,-0.0023,0.0537,1.0000,-5.8413, 0.0000, 0.2355
 12.750, 1.2784, 0.03341, 0.02713,-0.0010,0.0522,1.0000,-6.0303, 0.0000, 0.2341
 13.000, 1.2853, 0.03518, 0.02895, 0.0003,0.0503,1.0000,-6.2087, 0.0000, 0.2326
 13.250, 1.2885, 0.03811, 0.03206, 0.0020,0.0476,1.0000,-6.3379, 0.0000, 0.2309
 13.500, 1.2974, 0.03899, 0.03304, 0.0027,0.0468,1.0000,-6.5588, 0.0000, 0.2299
 13.750, 1.3061, 0.04013, 0.03428, 0.0033,0.0454,1.0000,-6.7764, 0.0000, 0.2290
 14.000, 1.3125, 0.04168, 0.03595, 0.0039,0.0440,1.0000,-6.9730, 0.0000, 0.2281
 14.250, 1.3183, 0.04344, 0.03783, 0.0045,0.0427,1.0000,-7.1605, 0.0000, 0.2271
 14.500, 1.3226, 0.04533, 0.03984, 0.0049,0.0414,1.0000,-7.3402, 0.0000, 0.2263
 14.750, 1.3267, 0.04718, 0.04182, 0.0052,0.0400,1.0000,-7.5216, 0.0000, 0.2256
 15.000, 1.3289, 0.04936, 0.04408, 0.0052,0.0386,1.0000,-7.6895, 0.0000, 0.2250
 15.250, 1.3294, 0.05187, 0.04667, 0.0052,0.0373,1.0000,-7.8424, 0.0000, 0.2245
 15.500, 1.3258, 0.05505, 0.04993, 0.0051,0.0358,1.0000,-7.9526, 0.0000, 0.2240
 15.750, 1.3154, 0.05926, 0.05431, 0.0051,0.0341,1.0000,-7.9851, 0.0000, 0.2234
 16.000, 1.3127, 0.06262, 0.05782, 0.0043,0.0333,1.0000,-8.0957, 0.0000, 0.2235
 16.250, 1.3151, 0.06547, 0.06080, 0.0030,0.0326,1.0000,-8.2579, 0.0000, 0.2238
 16.500, 1.3165, 0.06862, 0.06410, 0.0016,0.0313,1.0000,-8.4053, 0.0000, 0.2244
 16.750, 1.3166, 0.07210, 0.06770,-0.0002,0.0296,1.0000,-8.5377, 0.0000, 0.2251
 17.000, 1.3176, 0.07565, 0.07132,-0.0024,0.0273,1.0000,-8.6769, 0.0000, 0.2261
 17.250, 1.3108, 0.08051, 0.07621,-0.0052,0.0248,1.0000,-8.7354, 0.0000, 0.2277
 17.500, 1.2856, 0.08796, 0.08375,-0.0086,0.0225,1.0000,-8.5862, 0.0000, 0.2298
 17.750, 1.2808, 0.09332, 0.08927,-0.0120,0.0185,1.0000,-8.5807, 0.0000, 0.2319
 18.000, 1.2639, 0.10040, 0.09645,-0.0159,0.0167,1.0000,-8.4867, 0.0000, 0.2345
 18.250, 1.2444, 0.10805, 0.10420,-0.0200,0.0158,1.0000,-8.3673, 0.0000, 0.2374
 18.500, 1.2239, 0.11603, 0.11230,-0.0244,0.0152,1.0000,-8.2252, 0.0000, 0.2408
 18.750, 1.2030, 0.12419, 0.12057,-0.0289,0.0147,1.0000,-8.0615, 0.0000, 0.2444
 19.000, 1.1817, 0.13252, 0.12902,-0.0336,0.0142,1.0000,-7.8721, 0.0000, 0.2484
 19.250, 1.1601, 0.14107, 0.13770,-0.0386,0.0137,1.0000,-7.6531, 0.0000, 0.2527
 19.500, 1.1379, 0.14982, 0.14659,-0.0436,0.0132,1.0000,-7.3979, 0.0000, 0.2575
 19.750, 1.1192, 0.15812, 0.15500,-0.0487,0.0131,1.0000,-7.1748, 0.0000, 0.2623
 20.000, 1.1001, 0.16657, 0.16358,-0.0541,0.0130,1.0000,-6.9252, 0.0000, 0.2677


