xflr5 v6.11

 Calculated polar for: E201  (11.88%)

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.300 e 6     Ncrit =   9.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
-20.000,-0.5756, 0.24241, 0.23897, 0.0184,1.0000,0.0094,-1.5019, 0.0000, 0.2630
-19.750,-0.5691, 0.23815, 0.23472, 0.0166,1.0000,0.0094,-1.5114, 0.0000, 0.2605
-19.500,-0.5626, 0.23394, 0.23050, 0.0149,1.0000,0.0094,-1.5214, 0.0000, 0.2579
-19.250,-0.5561, 0.22976, 0.22633, 0.0132,1.0000,0.0095,-1.5321, 0.0000, 0.2553
-19.000,-0.5495, 0.22563, 0.22220, 0.0114,1.0000,0.0095,-1.5435, 0.0000, 0.2526
-18.750,-0.5429, 0.22154, 0.21812, 0.0097,1.0000,0.0095,-1.5555, 0.0000, 0.2498
-18.500,-0.5363, 0.21749, 0.21407, 0.0080,1.0000,0.0095,-1.5685, 0.0000, 0.2469
-18.250,-0.5298, 0.21349, 0.21008, 0.0062,1.0000,0.0095,-1.5829, 0.0000, 0.2440
-18.000,-0.5234, 0.20956, 0.20615, 0.0045,1.0000,0.0095,-1.5994, 0.0000, 0.2409
-17.750,-0.5234, 0.20001, 0.19665, 0.0035,1.0000,0.0110,-1.7363, 0.0000, 0.2391
-17.500,-0.5146, 0.19716, 0.19381, 0.0026,1.0000,0.0116,-1.6186, 0.0000, 0.2377
-17.250,-0.5063, 0.19442, 0.19107, 0.0014,1.0000,0.0126,-1.5262, 0.0000, 0.2357
-17.000,-0.4985, 0.19163, 0.18828, 0.0001,1.0000,0.0139,-1.4611, 0.0000, 0.2333
-16.750,-0.4909, 0.18871, 0.18536,-0.0014,1.0000,0.0161,-1.4198, 0.0000, 0.2305
-16.500,-0.4827, 0.18689, 0.18356,-0.0041,1.0000,0.0210,-1.4545, 0.0000, 0.2250
-16.000,-0.4712, 0.18390, 0.18060,-0.0086,1.0000,0.0222,-1.5071, 0.0000, 0.2156
-15.750,-0.4650, 0.18125, 0.17795,-0.0103,1.0000,0.0223,-1.4993, 0.0000, 0.2119
-15.500,-0.4588, 0.17849, 0.17521,-0.0120,1.0000,0.0223,-1.4820, 0.0000, 0.2083
-15.250,-0.4525, 0.17564, 0.17236,-0.0135,1.0000,0.0224,-1.4661, 0.0000, 0.2046
-15.000,-0.4463, 0.17252, 0.16925,-0.0151,1.0000,0.0224,-1.4766, 0.0000, 0.2008
-14.250,-0.4311, 0.15693, 0.15371,-0.0176,1.0000,0.0257,-1.4916, 0.0000, 0.1941
-14.000,-0.4216, 0.15451, 0.15130,-0.0181,1.0000,0.0272,-1.4031, 0.0000, 0.1923
