xflr5 v6.11

 Calculated polar for: MH 27  11.99%

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.300 e 6     Ncrit =   9.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -6.500,-0.6707, 0.04967, 0.04586,-0.0143,0.9846,0.0243,-3.2053, 0.0000, 0.2236
 -6.250,-0.6642, 0.04640, 0.04235,-0.0114,0.9787,0.0248,-3.2087, 0.0000, 0.2278
 -6.000,-0.6526, 0.04306, 0.03871,-0.0092,0.9743,0.0251,-3.2208, 0.0000, 0.2310
 -5.750,-0.6352, 0.03896, 0.03419,-0.0075,0.9705,0.0240,-3.3026, 0.0000, 0.2333
 -5.500,-0.6060, 0.03455, 0.02912,-0.0054,0.9683,0.0158,-3.6833, 0.0000, 0.2362
 -5.250,-0.5791, 0.03150, 0.02560,-0.0053,0.9664,0.0155,-3.7038, 0.0000, 0.2360
 -5.000,-0.5745, 0.02981, 0.02373,-0.0005,0.9590,0.0159,-3.6341, 0.0000, 0.2445
 -4.750,-0.5520, 0.02846, 0.02213, 0.0007,0.9555,0.0165,-3.5023, 0.0000, 0.2467
 -4.500,-0.5269, 0.02618, 0.01953, 0.0016,0.9531,0.0164,-3.4536, 0.0000, 0.2485
 -4.250,-0.4975, 0.02421, 0.01717, 0.0016,0.9510,0.0164,-3.3684, 0.0000, 0.2488
 -4.000,-0.4641, 0.02275, 0.01550, 0.0008,0.9490,0.0167,-3.2223, 0.0000, 0.2474
 -3.500,-0.3987, 0.01987, 0.01224,-0.0006,0.9455,0.0203,-2.9883, 0.0000, 0.2442
 -3.250,-0.3919, 0.01902, 0.01136, 0.0038,0.9380,0.0259,-2.8765, 0.0000, 0.2556
 -3.000,-0.3758, 0.01787, 0.01035, 0.0065,0.9326,0.0745,-2.8409, 0.0000, 0.2633
 -2.750,-0.3574, 0.01654, 0.00999, 0.0077,0.9281,0.2748,-2.6211, 0.0000, 0.2677
 -2.500,-0.3505, 0.01475, 0.00975, 0.0116,0.9237,0.6062,-2.4446, 0.0000, 0.2796
 -2.000,-0.2070, 0.01668, 0.01253,-0.0043,0.9279,0.9267,-1.4662, 0.0000, 0.2245
 -1.750,-0.1554, 0.01737, 0.01308,-0.0089,0.9269,0.9400,-1.1107, 0.0000, 0.1872
 -1.500,-0.0982, 0.01786, 0.01340,-0.0150,0.9262,0.9474,-0.7620, 0.0000, 0.0907
 -1.250,-0.0240, 0.01836, 0.01379,-0.0246,0.9272,0.9544,-0.4363, 0.0000,-0.7989
 -1.000, 0.0275, 0.01878, 0.01413,-0.0294,0.9259,0.9657,-0.3427, 0.0000, 1.3376
 -0.750, 0.0821, 0.01872, 0.01399,-0.0353,0.9247,0.9688,-0.3559, 0.0000, 0.6840
 -0.500, 0.1360, 0.01860, 0.01381,-0.0411,0.9236,0.9713,-0.3850, 0.0000, 0.5537
 -0.250, 0.1895, 0.01843, 0.01360,-0.0468,0.9223,0.9740,-0.4169, 0.0000, 0.4972
  0.000, 0.2421, 0.01823, 0.01337,-0.0523,0.9208,0.9772,-0.4513, 0.0000, 0.4654
  0.250, 0.2938, 0.01804, 0.01317,-0.0575,0.9196,0.9809,-0.4874, 0.0000, 0.4448
  0.500, 0.3428, 0.01790, 0.01302,-0.0621,0.9182,0.9839,-0.5253, 0.0000, 0.4300
  0.750, 0.3669, 0.01731, 0.01246,-0.0618,0.9071,0.9899,-0.5521, 0.0000, 0.4168
  1.000, 0.4119, 0.01687, 0.01205,-0.0656,0.9028,0.9929,-0.5935, 0.0000, 0.4075
  1.250, 0.4588, 0.01643, 0.01163,-0.0698,0.8994,0.9956,-0.6418, 0.0000, 0.4001
  1.500, 0.5099, 0.01580, 0.01106,-0.0748,0.8966,0.9970,-0.7006, 0.0000, 0.3944
  1.750, 0.5614, 0.01512, 0.01045,-0.0798,0.8941,0.9978,-0.7636, 0.0000, 0.3897
  2.000, 0.6133, 0.01441, 0.00981,-0.0848,0.8921,0.9980,-0.8391, 0.0000, 0.3857
  2.250, 0.6679, 0.01355, 0.00902,-0.0903,0.8895,0.9984,-0.9330, 0.0000, 0.3825
  2.500, 0.6607, 0.01344, 0.00895,-0.0829,0.8706,1.0000,-0.9570, 0.0000, 0.3725
  2.750, 0.7017, 0.01265, 0.00825,-0.0854,0.8619,1.0000,-1.0424, 0.0000, 0.3685
  3.000, 0.7234, 0.01222, 0.00789,-0.0839,0.8481,1.0000,-1.1203, 0.0000, 0.3626
  3.250, 0.7467, 0.01171, 0.00742,-0.0826,0.8254,1.0000,-1.2283, 0.0000, 0.3571
  3.500, 0.8149, 0.01067, 0.00635,-0.0906,0.7834,1.0000,-1.4437, 0.0000, 0.3575
  3.750, 0.8568, 0.01048, 0.00578,-0.0932,0.6989,1.0000,-1.6075, 0.0000, 0.3548
  4.000, 0.8714, 0.01086, 0.00588,-0.0904,0.6310,1.0000,-1.7494, 0.0000, 0.3495
  4.250, 0.8792, 0.01139, 0.00608,-0.0863,0.5628,1.0000,-1.8758, 0.0000, 0.3437
  4.500, 0.8849, 0.01197, 0.00634,-0.0819,0.5008,1.0000,-1.9968, 0.0000, 0.3378
  4.750, 0.8922, 0.01249, 0.00663,-0.0779,0.4485,1.0000,-2.1677, 0.0000, 0.3323
  5.250, 0.9068, 0.01356, 0.00726,-0.0701,0.3460,1.0000,-2.5799, 0.0000, 0.3218
  5.500, 0.9141, 0.01412, 0.00759,-0.0662,0.2968,1.0000,-2.7945, 0.0000, 0.3167
  5.750, 0.9219, 0.01467, 0.00795,-0.0625,0.2525,1.0000,-3.0167, 0.0000, 0.3118
  6.000, 0.9295, 0.01525, 0.00832,-0.0589,0.2094,1.0000,-3.2432, 0.0000, 0.3070
  6.250, 0.9369, 0.01583, 0.00869,-0.0552,0.1700,1.0000,-3.4737, 0.0000, 0.3023
  6.500, 0.9430, 0.01637, 0.00908,-0.0512,0.1377,1.0000,-3.6992, 0.0000, 0.2975
  6.750, 0.9487, 0.01690, 0.00948,-0.0471,0.1124,1.0000,-3.9254, 0.0000, 0.2926
  7.000, 0.9549, 0.01741, 0.00991,-0.0431,0.0901,1.0000,-4.1568, 0.0000, 0.2878
  7.250, 0.9602, 0.01802, 0.01044,-0.0390,0.0690,1.0000,-4.3778, 0.0000, 0.2829
  7.500, 0.9627, 0.01883, 0.01117,-0.0342,0.0514,1.0000,-4.5628, 0.0000, 0.2776
  7.750, 0.9684, 0.01947, 0.01181,-0.0301,0.0424,1.0000,-4.7783, 0.0000, 0.2729
  8.000, 0.9616, 0.02090, 0.01334,-0.0236,0.0341,1.0000,-4.8463, 0.0000, 0.2661
  8.250, 0.9707, 0.02136, 0.01390,-0.0202,0.0318,1.0000,-5.0831, 0.0000, 0.2620
  8.500, 0.9761, 0.02217, 0.01483,-0.0162,0.0291,1.0000,-5.2715, 0.0000, 0.2574
  8.750, 0.9824, 0.02288, 0.01562,-0.0124,0.0265,1.0000,-5.4899, 0.0000, 0.2532
  9.000, 0.9885, 0.02359, 0.01639,-0.0088,0.0242,1.0000,-5.7186, 0.0000, 0.2491
  9.250, 0.9921, 0.02468, 0.01771,-0.0047,0.0219,1.0000,-5.9044, 0.0000, 0.2447
  9.500, 0.9990, 0.02803, 0.02136,-0.0016,0.0186,1.0000,-5.9527, 0.0000, 0.2412
  9.750, 1.0056, 0.02837, 0.02181, 0.0020,0.0179,1.0000,-6.1860, 0.0000, 0.2374
 10.000, 1.0130, 0.02920, 0.02276, 0.0053,0.0168,1.0000,-6.3738, 0.0000, 0.2338
 10.250, 1.0198, 0.03045, 0.02418, 0.0087,0.0153,1.0000,-6.5067, 0.0000, 0.2302
 10.500, 1.0238, 0.03158, 0.02545, 0.0123,0.0137,1.0000,-6.6818, 0.0000, 0.2263
 10.750, 1.0255, 0.03249, 0.02645, 0.0161,0.0124,1.0000,-6.8953, 0.0000, 0.2222
 11.000, 1.0263, 0.03345, 0.02751, 0.0199,0.0113,1.0000,-7.1110, 0.0000, 0.2182
 11.250, 1.0258, 0.03493, 0.02913, 0.0238,0.0107,1.0000,-7.2684, 0.0000, 0.2140
 11.500, 1.0223, 0.03670, 0.03107, 0.0278,0.0102,1.0000,-7.3851, 0.0000, 0.2096
 11.750, 1.0167, 0.03877, 0.03333, 0.0319,0.0098,1.0000,-7.4673, 0.0000, 0.2051
 12.000, 1.0083, 0.04112, 0.03589, 0.0360,0.0095,1.0000,-7.5130, 0.0000, 0.2003
 12.250, 0.9966, 0.04367, 0.03866, 0.0401,0.0093,1.0000,-7.5279, 0.0000, 0.1954
 12.500, 0.9832, 0.04642, 0.04163, 0.0438,0.0092,1.0000,-7.5242, 0.0000, 0.1906
 12.750, 0.9678, 0.04933, 0.04474, 0.0472,0.0091,1.0000,-7.5054, 0.0000, 0.1859
 13.000, 0.9512, 0.05251, 0.04812, 0.0499,0.0090,1.0000,-7.4754, 0.0000, 0.1817
 13.250, 0.9339, 0.05600, 0.05180, 0.0519,0.0090,1.0000,-7.4353, 0.0000, 0.1780
 13.500, 0.9161, 0.05984, 0.05583, 0.0531,0.0090,1.0000,-7.3844, 0.0000, 0.1750
 13.750, 0.8978, 0.06410, 0.06027, 0.0534,0.0090,1.0000,-7.3210, 0.0000, 0.1729
 14.000, 0.8792, 0.06886, 0.06520, 0.0527,0.0091,1.0000,-7.2421, 0.0000, 0.1719
 14.250, 0.8601, 0.07416, 0.07066, 0.0511,0.0092,1.0000,-7.1426, 0.0000, 0.1718
 14.500, 0.8405, 0.08021, 0.07686, 0.0485,0.0093,1.0000,-7.0135, 0.0000, 0.1729
 14.750, 0.8199, 0.08732, 0.08414, 0.0447,0.0094,1.0000,-6.8352, 0.0000, 0.1755
 15.000, 0.7952, 0.09637, 0.09335, 0.0395,0.0097,1.0000,-6.5432, 0.0000, 0.1799
 15.250, 0.7432, 0.11440, 0.11160, 0.0293,0.0109,1.0000,-5.5939, 0.0000, 0.1900
 15.500, 0.6840, 0.13722, 0.13435, 0.0200,0.0133,1.0000,-4.1326, 0.0000, 0.2008
 15.750, 0.6713, 0.14535, 0.14243, 0.0169,0.0139,1.0000,-3.7866, 0.0000, 0.2047
 16.000, 0.6640, 0.15198, 0.14890, 0.0143,0.0141,1.0000,-3.5508, 0.0000, 0.2080
 16.250, 0.6593, 0.15799, 0.15488, 0.0121,0.0143,1.0000,-3.3564, 0.0000, 0.2110
 16.500, 0.6562, 0.16347, 0.16033, 0.0101,0.0147,1.0000,-3.1856, 0.0000, 0.2137
 16.750, 0.6548, 0.16834, 0.16519, 0.0082,0.0151,1.0000,-3.0411, 0.0000, 0.2163
 17.000, 0.6543, 0.17301, 0.16984, 0.0064,0.0157,1.0000,-2.9173, 0.0000, 0.2186
 17.250, 0.6540, 0.17767, 0.17448, 0.0048,0.0166,1.0000,-2.8060, 0.0000, 0.2208
 17.500, 0.6486, 0.18466, 0.18145, 0.0040,0.0186,1.0000,-2.5979, 0.0000, 0.2216
 17.750, 0.6516, 0.18913, 0.18591, 0.0025,0.0186,1.0000,-2.5440, 0.0000, 0.2236
 18.000, 0.6549, 0.19357, 0.19034, 0.0010,0.0186,1.0000,-2.4954, 0.0000, 0.2257
 18.250, 0.6585, 0.19801, 0.19487,-0.0006,0.0186,1.0000,-2.4510, 0.0000, 0.2277
 18.500, 0.6623, 0.20242, 0.19928,-0.0021,0.0186,1.0000,-2.4103, 0.0000, 0.2297
 18.750, 0.6663, 0.20682, 0.20367,-0.0037,0.0186,1.0000,-2.3723, 0.0000, 0.2317
 19.000, 0.6705, 0.21121, 0.20805,-0.0053,0.0185,1.0000,-2.3365, 0.0000, 0.2337
 19.250, 0.6747, 0.21559, 0.21243,-0.0069,0.0185,1.0000,-2.3024, 0.0000, 0.2356
 19.500, 0.6791, 0.21996, 0.21680,-0.0085,0.0185,1.0000,-2.2694, 0.0000, 0.2376
 19.750, 0.6835, 0.22433, 0.22116,-0.0101,0.0185,1.0000,-2.2374, 0.0000, 0.2395
 20.000, 0.6880, 0.22867, 0.22551,-0.0117,0.0184,1.0000,-2.2060, 0.0000, 0.2414


