xflr5 v6.11

 Calculated polar for: SPICA  11.73% smoothed

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.300 e 6     Ncrit =   9.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -5.500, 0.0379, 0.00105,-0.00100,-0.0035,0.5913,0.0554,-0.1482, 0.0000, 0.2494
 -5.250, 0.0498, 0.00070,-0.00132,-0.0073,0.5852,0.0582,-0.1636, 0.0000, 0.3264
 -5.000, 0.0587, 0.00047,-0.00152,-0.0109,0.5791,0.0594,-0.1851, 0.0000, 0.3766
 -4.750, 0.0677, 0.00031,-0.00166,-0.0130,0.5727,0.0598,-0.1883, 0.0000, 0.3909
 -4.500, 0.0728, 0.00020,-0.00177,-0.0142,0.5675,0.0600,-0.1971, 0.0000, 0.3979
 -4.250, 0.0748, 0.00013,-0.00185,-0.0150,0.5632,0.0601,-0.2132, 0.0000, 0.4062
 -4.000, 0.0738, 0.00008,-0.00191,-0.0162,0.5592,0.0602,-0.2411, 0.0000, 0.4245
 -3.750, 0.1507, 0.00001,-0.00172,-0.0212,0.5314,0.0691,-0.0676, 0.0000, 0.3676
 -3.500, 0.1635, 0.00001,-0.00168,-0.0236,0.5198,0.0733,-0.0650, 0.0000, 0.3732
 -3.250, 0.1632, 0.00000,-0.00167,-0.0247,0.5143,0.0771,-0.0623, 0.0000, 0.3807
 -3.000, 0.1493, 0.00000,-0.00168,-0.0272,0.5105,0.0791,-0.0490, 0.0000, 0.4103
 -2.750, 0.1355, 0.00000,-0.00171,-0.0277,0.5035,0.0797,-0.0737, 0.0000, 0.4309
 -2.500, 0.1172, 0.00000,-0.00155,-0.0276,0.4766,0.0787,-0.0661, 0.0000, 0.4609
 -2.250, 0.1001, 0.00000,-0.00154,-0.0261,0.4688,0.0784,-0.0910, 0.0000, 0.4834
 -2.000, 0.0853, 0.00000,-0.00160,-0.0283,0.4655,0.0787,-0.1475, 0.0000, 0.5510
 -1.750, 0.1031, 0.00000,-0.00177,-0.0382,0.4666,0.0827,-0.1971, 0.0000, 0.5959
 -1.500, 0.1037, 0.00000,-0.00169,-0.0340,0.4613,0.0847,-0.1465, 0.0000, 0.5544
 -1.250, 0.1162, 0.00000,-0.00166,-0.0317,0.4579,0.0891,-0.0828, 0.0000, 0.5022
 -1.000, 0.1887, 0.00000,-0.00190,-0.0459,0.4619,0.1130,-0.1043, 0.0000, 0.4804
 -0.750, 0.2062, 0.00000,-0.00185,-0.0446,0.4585,0.1235,-0.1224, 0.0000, 0.4544
 -0.500, 0.2692, 0.00000,-0.00198,-0.0525,0.4605,0.1692,-0.1862, 0.0000, 0.4359
  0.250, 0.5019, 0.01483, 0.00719,-0.0862,0.6107,0.0551,-0.8795, 0.0000, 0.4197
  0.500, 0.5291, 0.01406, 0.00619,-0.0854,0.6029,0.0446,-0.9090, 0.0000, 0.4091
  1.250, 0.6052, 0.01299, 0.00526,-0.0834,0.5869,0.0388,-1.0028, 0.0000, 0.3848
  1.500, 0.6304, 0.01266, 0.00488,-0.0828,0.5805,0.0381,-1.0343, 0.0000, 0.3780
  1.750, 0.6561, 0.01246, 0.00460,-0.0823,0.5747,0.0377,-1.0665, 0.0000, 0.3718
  2.000, 0.6821, 0.01238, 0.00440,-0.0819,0.5687,0.0378,-1.0993, 0.0000, 0.3661
  2.250, 0.7083, 0.01239, 0.00429,-0.0815,0.5618,0.0388,-1.1324, 0.0000, 0.3609
  2.500, 0.7350, 0.01260, 0.00441,-0.0814,0.5523,0.0483,-1.1656, 0.0000, 0.3563
  2.750, 0.8178, 0.01056, 0.00464,-0.0936,0.5469,1.0000,-1.2422, 0.0000, 0.3597
  3.000, 0.8406, 0.01060, 0.00468,-0.0927,0.5426,1.0000,-1.2740, 0.0000, 0.3552
  3.250, 0.8636, 0.01067, 0.00473,-0.0918,0.5370,1.0000,-1.3060, 0.0000, 0.3510
  3.500, 0.8866, 0.01074, 0.00477,-0.0909,0.5305,1.0000,-1.3382, 0.0000, 0.3469
  3.750, 0.9095, 0.01081, 0.00480,-0.0900,0.5234,1.0000,-1.3736, 0.0000, 0.3430
  4.000, 0.9323, 0.01092, 0.00483,-0.0890,0.5157,1.0000,-1.4148, 0.0000, 0.3393
  4.250, 0.9548, 0.01113, 0.00493,-0.0880,0.5057,1.0000,-1.4558, 0.0000, 0.3357
  4.500, 0.9776, 0.01131, 0.00509,-0.0872,0.4977,1.0000,-1.4972, 0.0000, 0.3324
  4.750, 0.9996, 0.01132, 0.00513,-0.0861,0.4913,1.0000,-1.5385, 0.0000, 0.3290
  5.000, 1.0215, 0.01137, 0.00517,-0.0849,0.4820,1.0000,-1.5801, 0.0000, 0.3257
  5.250, 1.0430, 0.01147, 0.00522,-0.0838,0.4720,1.0000,-1.6214, 0.0000, 0.3226
  5.500, 1.0634, 0.01164, 0.00528,-0.0824,0.4609,1.0000,-1.6618, 0.0000, 0.3194
  5.750, 1.0840, 0.01190, 0.00548,-0.0811,0.4487,1.0000,-1.7021, 0.0000, 0.3164
  6.000, 1.1050, 0.01200, 0.00563,-0.0799,0.4418,1.0000,-1.7445, 0.0000, 0.3135
  6.250, 1.1251, 0.01215, 0.00578,-0.0784,0.4314,1.0000,-1.7903, 0.0000, 0.3107
  6.500, 1.1434, 0.01236, 0.00590,-0.0767,0.4187,1.0000,-1.8345, 0.0000, 0.3077
  6.750, 1.1595, 0.01272, 0.00613,-0.0746,0.4021,1.0000,-1.8761, 0.0000, 0.3046
  7.000, 1.1790, 0.01290, 0.00637,-0.0731,0.3940,1.0000,-1.9217, 0.0000, 0.3019
  7.250, 1.1968, 0.01312, 0.00660,-0.0713,0.3828,1.0000,-1.9675, 0.0000, 0.2992
  7.500, 1.2087, 0.01346, 0.00680,-0.0685,0.3654,1.0000,-2.0262, 0.0000, 0.2958
  7.750, 1.2190, 0.01384, 0.00709,-0.0653,0.3460,1.0000,-2.1043, 0.0000, 0.2924
  8.000, 1.2287, 0.01415, 0.00733,-0.0621,0.3286,1.0000,-2.1830, 0.0000, 0.2890
  8.250, 1.2251, 0.01461, 0.00764,-0.0563,0.3104,1.0000,-2.2341, 0.0000, 0.2841
  8.500, 1.2324, 0.01501, 0.00800,-0.0528,0.2960,1.0000,-2.3082, 0.0000, 0.2806
  8.750, 1.2435, 0.01536, 0.00835,-0.0500,0.2856,1.0000,-2.3917, 0.0000, 0.2776
  9.000, 1.2489, 0.01589, 0.00879,-0.0463,0.2718,1.0000,-2.4636, 0.0000, 0.2741
  9.250, 1.2498, 0.01657, 0.00936,-0.0421,0.2548,1.0000,-2.5254, 0.0000, 0.2703
  9.500, 1.2261, 0.01800, 0.01077,-0.0345,0.2072,1.0000,-2.5936, 0.0000, 0.2644
  9.750, 1.2129, 0.01941, 0.01192,-0.0291,0.1675,1.0000,-2.6557, 0.0000, 0.2598
 10.000, 1.1977, 0.02113, 0.01339,-0.0242,0.1317,1.0000,-2.6909, 0.0000, 0.2556
 10.250, 1.1788, 0.02346, 0.01542,-0.0197,0.0916,1.0000,-2.7078, 0.0000, 0.2517
 10.500, 1.1552, 0.02661, 0.01823,-0.0159,0.0542,1.0000,-2.7038, 0.0000, 0.2482
 10.750, 1.1454, 0.02913, 0.02061,-0.0136,0.0319,1.0000,-2.7442, 0.0000, 0.2459
 11.000, 1.1491, 0.03072, 0.02218,-0.0121,0.0215,1.0000,-2.8239, 0.0000, 0.2441
 11.250, 1.1544, 0.03223, 0.02374,-0.0110,0.0191,1.0000,-2.9228, 0.0000, 0.2426
 11.500, 1.1594, 0.03376, 0.02534,-0.0098,0.0178,1.0000,-3.0286, 0.0000, 0.2411
 11.750, 1.1635, 0.03544, 0.02707,-0.0088,0.0167,1.0000,-3.1317, 0.0000, 0.2397
 12.000, 1.1660, 0.03735, 0.02904,-0.0079,0.0158,1.0000,-3.2287, 0.0000, 0.2384
 12.250, 1.1692, 0.03922, 0.03097,-0.0070,0.0151,1.0000,-3.3290, 0.0000, 0.2371
 12.500, 1.1716, 0.04122, 0.03305,-0.0062,0.0145,1.0000,-3.4250, 0.0000, 0.2360
 12.750, 1.1725, 0.04347, 0.03539,-0.0055,0.0140,1.0000,-3.5130, 0.0000, 0.2349
 13.000, 1.1741, 0.04566, 0.03768,-0.0049,0.0136,1.0000,-3.6031, 0.0000, 0.2338
 13.250, 1.1746, 0.04798, 0.04011,-0.0043,0.0134,1.0000,-3.6880, 0.0000, 0.2328
 13.500, 1.1718, 0.05082, 0.04307,-0.0040,0.0132,1.0000,-3.7563, 0.0000, 0.2321
 13.750, 1.1702, 0.05349, 0.04585,-0.0037,0.0130,1.0000,-3.8302, 0.0000, 0.2313
 14.000, 1.1678, 0.05623, 0.04871,-0.0034,0.0129,1.0000,-3.8996, 0.0000, 0.2305
 14.250, 1.1624, 0.05952, 0.05212,-0.0034,0.0129,1.0000,-3.9529, 0.0000, 0.2300
 14.500, 1.1581, 0.06269, 0.05540,-0.0033,0.0128,1.0000,-4.0107, 0.0000, 0.2294
 14.750, 1.1541, 0.06586, 0.05868,-0.0033,0.0129,1.0000,-4.0695, 0.0000, 0.2289
 15.000, 1.1483, 0.06939, 0.06232,-0.0035,0.0129,1.0000,-4.1169, 0.0000, 0.2286
 15.250, 1.1415, 0.07315, 0.06619,-0.0039,0.0130,1.0000,-4.1569, 0.0000, 0.2284
 15.500, 1.1369, 0.07653, 0.06968,-0.0041,0.0131,1.0000,-4.2070, 0.0000, 0.2280
 15.750, 1.1318, 0.07995, 0.07321,-0.0043,0.0132,1.0000,-4.2525, 0.0000, 0.2277
 16.000, 1.1243, 0.08388, 0.07725,-0.0048,0.0134,1.0000,-4.2806, 0.0000, 0.2276
 16.250, 1.1191, 0.08729, 0.08076,-0.0049,0.0136,1.0000,-4.3173, 0.0000, 0.2273
 16.500, 1.1156, 0.09029, 0.08386,-0.0047,0.0139,1.0000,-4.3556, 0.0000, 0.2266
 16.750, 1.1252, 0.09183, 0.08565,-0.0052,0.0138,1.0000,-4.3752, 0.0000, 0.2264
 17.000, 1.1209, 0.09502, 0.08895,-0.0051,0.0141,1.0000,-4.4103, 0.0000, 0.2259
 17.250, 1.1168, 0.09815, 0.09222,-0.0050,0.0144,1.0000,-4.4429, 0.0000, 0.2252
 17.500, 1.1118, 0.10145, 0.09566,-0.0048,0.0148,1.0000,-4.4638, 0.0000, 0.2245
 17.750, 1.1086, 0.10434, 0.09873,-0.0042,0.0154,1.0000,-4.4838, 0.0000, 0.2235
 18.000, 1.1036, 0.10762, 0.10222,-0.0038,0.0162,1.0000,-4.4806, 0.0000, 0.2226
 18.250, 1.0946, 0.11188, 0.10671,-0.0041,0.0170,1.0000,-4.4435, 0.0000, 0.2224
 18.500, 1.0817, 0.11713, 0.11220,-0.0052,0.0177,1.0000,-4.3758, 0.0000, 0.2230
 18.750, 1.0645, 0.12344, 0.11874,-0.0074,0.0184,1.0000,-4.2780, 0.0000, 0.2248
 19.000, 1.0435, 0.13094, 0.12644,-0.0109,0.0187,1.0000,-4.1611, 0.0000, 0.2279
 19.250, 1.0213, 0.13892, 0.13462,-0.0147,0.0190,1.0000,-4.0194, 0.0000, 0.2316
 19.500, 0.9978, 0.14768, 0.14354,-0.0193,0.0191,1.0000,-3.8701, 0.0000, 0.2363
 19.750, 0.9701, 0.15763, 0.15366,-0.0245,0.0194,1.0000,-3.6596, 0.0000, 0.2422
 20.000, 1.0012, 0.15507, 0.15113,-0.0220,0.0237,1.0000,-3.9084, 0.0000, 0.2380


